start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1 with read ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33198 with read ROI [115700:120700, 52368:56368, 84368:88368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22826 with read ROI [115700:120700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [115700:120700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38546 with read ROI [115700:120700, 56368:60368, 92368:96368] (5000, 4000, 4000) and write ROI [115700:120700, 56368:60368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24190 with read ROI [115700:120700, 60368:64368, 52368:56368] (5000, 4000, 4000) and write ROI [115700:120700, 60368:64368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44444 with read ROI [115700:120700, 60368:64368, 100368:104368] (5000, 4000, 4000) and write ROI [115700:120700, 60368:64368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25607 with read ROI [115700:120700, 64368:68368, 52368:56368] (5000, 4000, 4000) and write ROI [115700:120700, 64368:68368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42467 with read ROI [115700:120700, 64368:68368, 92368:96368] (5000, 4000, 4000) and write ROI [115700:120700, 64368:68368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30103 with read ROI [115700:120700, 68368:72368, 60368:64368] (5000, 4000, 4000) and write ROI [115700:120700, 68368:72368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46603 with read ROI [115700:120700, 68368:72368, 96368:100368] (5000, 4000, 4000) and write ROI [115700:120700, 68368:72368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30144 with read ROI [115700:120700, 72368:76368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 72368:76368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51000 with read ROI [115700:120700, 72368:76368, 100368:104368] (5000, 4000, 4000) and write ROI [115700:120700, 72368:76368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40637 with read ROI [115700:120700, 76368:80368, 76368:80368] (5000, 4000, 4000) and write ROI [115700:120700, 76368:80368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16193 with read ROI [115700:120700, 84368:88368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18309 with read ROI [115700:120700, 84368:88368, 8368:12368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20613 with read ROI [115700:120700, 84368:88368, 16368:20368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23113 with read ROI [115700:120700, 84368:88368, 24368:28368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25817 with read ROI [115700:120700, 84368:88368, 32368:36368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28733 with read ROI [115700:120700, 84368:88368, 40368:44368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31869 with read ROI [115700:120700, 84368:88368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35233 with read ROI [115700:120700, 84368:88368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38833 with read ROI [115700:120700, 84368:88368, 64368:68368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44693 with read ROI [115700:120700, 84368:88368, 76368:80368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51129 with read ROI [115700:120700, 84368:88368, 88368:92368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58168 with read ROI [115700:120700, 84368:88368, 100368:104368] (5000, 4000, 4000) and write ROI [115700:120700, 84368:88368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17273 with read ROI [115700:120700, 88368:92368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20658 with read ROI [115700:120700, 88368:92368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25862 with read ROI [115700:120700, 88368:92368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31914 with read ROI [115700:120700, 88368:92368, 44368:48368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38878 with read ROI [115700:120700, 88368:92368, 60368:64368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46818 with read ROI [115700:120700, 88368:92368, 76368:80368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58213 with read ROI [115700:120700, 88368:92368, 96368:100368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18400 with read ROI [115700:120700, 92368:96368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 92368:96368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23204 with read ROI [115700:120700, 92368:96368, 16368:20368] (5000, 4000, 4000) and write ROI [115700:120700, 92368:96368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30364 with read ROI [115700:120700, 92368:96368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 92368:96368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38924 with read ROI [115700:120700, 92368:96368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 92368:96368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58259 with read ROI [115700:120700, 92368:96368, 92368:96368] (5000, 4000, 4000) and write ROI [115700:120700, 92368:96368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20751 with read ROI [115700:120700, 96368:100368, 4368:8368] (5000, 4000, 4000) and write ROI [115700:120700, 96368:100368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30411 with read ROI [115700:120700, 96368:100368, 32368:36368] (5000, 4000, 4000) and write ROI [115700:120700, 96368:100368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42815 with read ROI [115700:120700, 96368:100368, 60368:64368] (5000, 4000, 4000) and write ROI [115700:120700, 96368:100368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58306 with read ROI [115700:120700, 96368:100368, 88368:92368] (5000, 4000, 4000) and write ROI [115700:120700, 96368:100368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22024 with read ROI [115700:120700, 100368:103240, 4368:8368] (5000, 2872, 4000) and write ROI [115700:120700, 100368:103240, 4368:8368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32055 with read ROI [115700:120700, 100368:103240, 32368:36368] (5000, 2872, 4000) and write ROI [115700:120700, 100368:103240, 32368:36368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46959 with read ROI [115700:120700, 100368:103240, 64368:68368] (5000, 2872, 4000) and write ROI [115700:120700, 100368:103240, 64368:68368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/66023 with read ROI [115700:120700, 100368:103240, 96368:100368] (5000, 2872, 4000) and write ROI [115700:120700, 100368:103240, 96368:100368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4384 with read ROI [120700:125700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9463 with read ROI [120700:125700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23750 with read ROI [120700:125700, 368:4368, 108368:111944] (5000, 4000, 3576) and write ROI [120700:125700, 368:4368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10229 with read ROI [120700:125700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19949 with read ROI [120700:125700, 4368:8368, 92368:96368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11855 with read ROI [120700:125700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22475 with read ROI [120700:125700, 8368:12368, 96368:100368] (5000, 4000, 4000) and write ROI [120700:125700, 8368:12368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13646 with read ROI [120700:125700, 12368:16368, 60368:64368] (5000, 4000, 4000) and write ROI [120700:125700, 12368:16368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21227 with read ROI [120700:125700, 12368:16368, 88368:92368] (5000, 4000, 4000) and write ROI [120700:125700, 12368:16368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14620 with read ROI [120700:125700, 16368:20368, 60368:64368] (5000, 4000, 4000) and write ROI [120700:125700, 16368:20368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10339 with read ROI [120700:125700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20059 with read ROI [120700:125700, 20368:24368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31315 with read ROI [120700:125700, 20368:24368, 108368:111944] (5000, 4000, 3576) and write ROI [120700:125700, 20368:24368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16704 with read ROI [120700:125700, 24368:28368, 60368:64368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29749 with read ROI [120700:125700, 24368:28368, 100368:104368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20120 with read ROI [120700:125700, 28368:32368, 68368:72368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6536 with read ROI [120700:125700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7097 with read ROI [120700:125700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7692 with read ROI [120700:125700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8322 with read ROI [120700:125700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8988 with read ROI [120700:125700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9691 with read ROI [120700:125700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10432 with read ROI [120700:125700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11212 with read ROI [120700:125700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13796 with read ROI [120700:125700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23978 with read ROI [120700:125700, 32368:36368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13829 with read ROI [120700:125700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25389 with read ROI [120700:125700, 36368:40368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36575 with read ROI [120700:125700, 36368:40368, 104368:108368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20219 with read ROI [120700:125700, 40368:44368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33128 with read ROI [120700:125700, 40368:44368, 92368:96368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22754 with read ROI [120700:125700, 44368:48368, 60368:64368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38474 with read ROI [120700:125700, 44368:48368, 100368:104368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22790 with read ROI [120700:125700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34910 with read ROI [120700:125700, 48368:52368, 88368:92368] (5000, 4000, 4000) and write ROI [120700:125700, 48368:52368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19151 with read ROI [120700:125700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31583 with read ROI [120700:125700, 52368:56368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15945 with read ROI [120700:125700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18061 with read ROI [120700:125700, 56368:60368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31621 with read ROI [120700:125700, 56368:60368, 72368:76368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21629 with read ROI [120700:125700, 60368:64368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 60368:64368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35024 with read ROI [120700:125700, 60368:64368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 60368:64368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12324 with read ROI [120700:125700, 64368:68368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13185 with read ROI [120700:125700, 64368:68368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14088 with read ROI [120700:125700, 64368:68368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15034 with read ROI [120700:125700, 64368:68368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16024 with read ROI [120700:125700, 64368:68368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17059 with read ROI [120700:125700, 64368:68368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18140 with read ROI [120700:125700, 64368:68368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19268 with read ROI [120700:125700, 64368:68368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33353 with read ROI [120700:125700, 64368:68368, 68368:72368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53238 with read ROI [120700:125700, 64368:68368, 108368:111944] (5000, 4000, 3576) and write ROI [120700:125700, 64368:68368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13226 with read ROI [120700:125700, 68368:72368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14129 with read ROI [120700:125700, 68368:72368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15075 with read ROI [120700:125700, 68368:72368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16065 with read ROI [120700:125700, 68368:72368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17100 with read ROI [120700:125700, 68368:72368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18181 with read ROI [120700:125700, 68368:72368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19309 with read ROI [120700:125700, 68368:72368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20485 with read ROI [120700:125700, 68368:72368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28605 with read ROI [120700:125700, 68368:72368, 52368:56368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48790 with read ROI [120700:125700, 68368:72368, 96368:100368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35147 with read ROI [120700:125700, 72368:76368, 64368:68368] (5000, 4000, 4000) and write ROI [120700:125700, 72368:76368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53321 with read ROI [120700:125700, 72368:76368, 100368:104368] (5000, 4000, 4000) and write ROI [120700:125700, 72368:76368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44650 with read ROI [120700:125700, 76368:80368, 80368:84368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44785 with read ROI [120700:125700, 88368:92368, 68368:72368] (5000, 4000, 4000) and write ROI [120700:125700, 88368:92368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60745 with read ROI [120700:125700, 88368:92368, 96368:100368] (5000, 4000, 4000) and write ROI [120700:125700, 88368:92368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19576 with read ROI [120700:125700, 92368:96368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 92368:96368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25956 with read ROI [120700:125700, 92368:96368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 92368:96368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33661 with read ROI [120700:125700, 92368:96368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 92368:96368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40863 with read ROI [120700:125700, 92368:96368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 92368:96368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51268 with read ROI [120700:125700, 92368:96368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 92368:96368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/63348 with read ROI [120700:125700, 92368:96368, 96368:100368] (5000, 4000, 4000) and write ROI [120700:125700, 92368:96368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20800 with read ROI [120700:125700, 96368:100368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 96368:100368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26004 with read ROI [120700:125700, 96368:100368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 96368:100368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33709 with read ROI [120700:125700, 96368:100368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 96368:100368, 36368:40368] (5000, 4000, 4000)
