start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10 with read ROI [700:5700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46489 with read ROI [130700:135700, 44368:48368, 108368:111944] (5000, 4000, 3576) and write ROI [130700:135700, 44368:48368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18063 with read ROI [130700:135700, 48368:52368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31623 with read ROI [130700:135700, 48368:52368, 72368:76368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11466 with read ROI [130700:135700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12286 with read ROI [130700:135700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13147 with read ROI [130700:135700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14050 with read ROI [130700:135700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14996 with read ROI [130700:135700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15986 with read ROI [130700:135700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17021 with read ROI [130700:135700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18102 with read ROI [130700:135700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24232 with read ROI [130700:135700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40517 with read ROI [130700:135700, 52368:56368, 88368:92368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28566 with read ROI [130700:135700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46606 with read ROI [130700:135700, 56368:60368, 96368:100368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31743 with read ROI [130700:135700, 60368:64368, 60368:64368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51003 with read ROI [130700:135700, 60368:64368, 100368:104368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30189 with read ROI [130700:135700, 64368:68368, 52368:56368] (5000, 4000, 4000) and write ROI [130700:135700, 64368:68368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44609 with read ROI [130700:135700, 64368:68368, 84368:88368] (5000, 4000, 4000) and write ROI [130700:135700, 64368:68368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40683 with read ROI [130700:135700, 68368:72368, 72368:76368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60612 with read ROI [130700:135700, 68368:72368, 108368:111944] (5000, 4000, 3576) and write ROI [130700:135700, 68368:72368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16196 with read ROI [130700:135700, 72368:76368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18312 with read ROI [130700:135700, 72368:76368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19440 with read ROI [130700:135700, 72368:76368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21841 with read ROI [130700:135700, 72368:76368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24442 with read ROI [130700:135700, 72368:76368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28736 with read ROI [130700:135700, 72368:76368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46776 with read ROI [130700:135700, 72368:76368, 80368:84368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51177 with read ROI [130700:135700, 76368:80368, 84368:88368] (5000, 4000, 4000) and write ROI [130700:135700, 76368:80368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53548 with read ROI [130700:135700, 84368:88368, 80368:84368] (5000, 4000, 4000) and write ROI [130700:135700, 84368:88368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/68679 with read ROI [130700:135700, 84368:88368, 104368:108368] (5000, 4000, 4000) and write ROI [130700:135700, 84368:88368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22027 with read ROI [130700:135700, 88368:92368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 88368:92368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28922 with read ROI [130700:135700, 88368:92368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 88368:92368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33711 with read ROI [130700:135700, 88368:92368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 88368:92368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44882 with read ROI [130700:135700, 88368:92368, 60368:64368] (5000, 4000, 4000) and write ROI [130700:135700, 88368:92368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53596 with read ROI [130700:135700, 88368:92368, 76368:80368] (5000, 4000, 4000) and write ROI [130700:135700, 88368:92368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/68727 with read ROI [130700:135700, 88368:92368, 100368:104368] (5000, 4000, 4000) and write ROI [130700:135700, 88368:92368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26055 with read ROI [130700:135700, 92368:96368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 92368:96368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35471 with read ROI [130700:135700, 92368:96368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 92368:96368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/49156 with read ROI [130700:135700, 92368:96368, 64368:68368] (5000, 4000, 4000) and write ROI [130700:135700, 92368:96368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/66075 with read ROI [130700:135700, 92368:96368, 92368:96368] (5000, 4000, 4000) and write ROI [130700:135700, 92368:96368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23401 with read ROI [130700:135700, 96368:100368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 96368:100368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33810 with read ROI [130700:135700, 96368:100368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 96368:100368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/41012 with read ROI [130700:135700, 96368:100368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 96368:100368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53695 with read ROI [130700:135700, 96368:100368, 68368:72368] (5000, 4000, 4000) and write ROI [130700:135700, 96368:100368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/71601 with read ROI [130700:135700, 96368:100368, 96368:100368] (5000, 4000, 4000) and write ROI [130700:135700, 96368:100368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27587 with read ROI [130700:135700, 100368:103240, 8368:12368] (5000, 2872, 4000) and write ROI [130700:135700, 100368:103240, 8368:12368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/39172 with read ROI [130700:135700, 100368:103240, 36368:40368] (5000, 2872, 4000) and write ROI [130700:135700, 100368:103240, 36368:40368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53746 with read ROI [130700:135700, 100368:103240, 64368:68368] (5000, 2872, 4000) and write ROI [130700:135700, 100368:103240, 64368:68368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/71652 with read ROI [130700:135700, 100368:103240, 92368:96368] (5000, 2872, 4000) and write ROI [130700:135700, 100368:103240, 92368:96368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5365 with read ROI [135700:140700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9544 with read ROI [135700:140700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26640 with read ROI [135700:140700, 368:4368, 104368:108368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11093 with read ROI [135700:140700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18857 with read ROI [135700:140700, 4368:8368, 76368:80368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9601 with read ROI [135700:140700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21287 with read ROI [135700:140700, 8368:12368, 80368:84368] (5000, 4000, 4000) and write ROI [135700:140700, 8368:12368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18916 with read ROI [135700:140700, 12368:16368, 68368:72368] (5000, 4000, 4000) and write ROI [135700:140700, 12368:16368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25296 with read ROI [135700:140700, 12368:16368, 88368:92368] (5000, 4000, 4000) and write ROI [135700:140700, 12368:16368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12864 with read ROI [135700:140700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21348 with read ROI [135700:140700, 16368:20368, 72368:76368] (5000, 4000, 4000) and write ROI [135700:140700, 16368:20368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12896 with read ROI [135700:140700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25359 with read ROI [135700:140700, 20368:24368, 80368:84368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36545 with read ROI [135700:140700, 20368:24368, 108368:111944] (5000, 4000, 3576) and write ROI [135700:140700, 20368:24368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19012 with read ROI [135700:140700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26823 with read ROI [135700:140700, 24368:28368, 80368:84368] (5000, 4000, 4000) and write ROI [135700:140700, 24368:28368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7762 with read ROI [135700:140700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8392 with read ROI [135700:140700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9761 with read ROI [135700:140700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11282 with read ROI [135700:140700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12963 with read ROI [135700:140700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21447 with read ROI [135700:140700, 28368:32368, 60368:64368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36612 with read ROI [135700:140700, 28368:32368, 100368:104368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24083 with read ROI [135700:140700, 32368:36368, 64368:68368] (5000, 4000, 4000) and write ROI [135700:140700, 32368:36368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42321 with read ROI [135700:140700, 32368:36368, 108368:111944] (5000, 4000, 3576) and write ROI [135700:140700, 32368:36368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20293 with read ROI [135700:140700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34913 with read ROI [135700:140700, 36368:40368, 88368:92368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19154 with read ROI [135700:140700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33239 with read ROI [135700:140700, 40368:44368, 80368:84368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28488 with read ROI [135700:140700, 44368:48368, 64368:68368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42432 with read ROI [135700:140700, 44368:48368, 96368:100368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28527 with read ROI [135700:140700, 48368:52368, 60368:64368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/50923 with read ROI [135700:140700, 48368:52368, 108368:111944] (5000, 4000, 3576) and write ROI [135700:140700, 48368:52368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21672 with read ROI [135700:140700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36837 with read ROI [135700:140700, 52368:56368, 76368:80368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53241 with read ROI [135700:140700, 52368:56368, 108368:111944] (5000, 4000, 3576) and write ROI [135700:140700, 52368:56368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25692 with read ROI [135700:140700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42552 with read ROI [135700:140700, 56368:60368, 84368:88368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27165 with read ROI [135700:140700, 60368:64368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 60368:64368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42594 with read ROI [135700:140700, 60368:64368, 80368:84368] (5000, 4000, 4000) and write ROI [135700:140700, 60368:64368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17188 with read ROI [135700:140700, 64368:68368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20573 with read ROI [135700:140700, 64368:68368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24399 with read ROI [135700:140700, 64368:68368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36963 with read ROI [135700:140700, 64368:68368, 64368:68368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58128 with read ROI [135700:140700, 64368:68368, 104368:108368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40728 with read ROI [135700:140700, 68368:72368, 68368:72368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17277 with read ROI [135700:140700, 72368:76368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18358 with read ROI [135700:140700, 72368:76368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19486 with read ROI [135700:140700, 72368:76368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20662 with read ROI [135700:140700, 72368:76368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21887 with read ROI [135700:140700, 72368:76368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23162 with read ROI [135700:140700, 72368:76368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24488 with read ROI [135700:140700, 72368:76368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27297 with read ROI [135700:140700, 72368:76368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44742 with read ROI [135700:140700, 72368:76368, 72368:76368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35328 with read ROI [135700:140700, 76368:80368, 48368:52368] (5000, 4000, 4000) and write ROI [135700:140700, 76368:80368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/49013 with read ROI [135700:140700, 76368:80368, 76368:80368] (5000, 4000, 4000) and write ROI [135700:140700, 76368:80368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28923 with read ROI [135700:140700, 84368:88368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32059 with read ROI [135700:140700, 84368:88368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35423 with read ROI [135700:140700, 84368:88368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/39023 with read ROI [135700:140700, 84368:88368, 48368:52368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44883 with read ROI [135700:140700, 84368:88368, 60368:64368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53597 with read ROI [135700:140700, 84368:88368, 76368:80368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60843 with read ROI [135700:140700, 84368:88368, 88368:92368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/71503 with read ROI [135700:140700, 84368:88368, 104368:108368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28972 with read ROI [135700:140700, 88368:92368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 88368:92368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33761 with read ROI [135700:140700, 88368:92368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 88368:92368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42916 with read ROI [135700:140700, 88368:92368, 52368:56368] (5000, 4000, 4000) and write ROI [135700:140700, 88368:92368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53646 with read ROI [135700:140700, 88368:92368, 72368:76368] (5000, 4000, 4000) and write ROI [135700:140700, 88368:92368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/66076 with read ROI [135700:140700, 88368:92368, 92368:96368] (5000, 4000, 4000) and write ROI [135700:140700, 88368:92368, 92368:96368] (5000, 4000, 4000)
