start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35 with read ROI [700:5700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11148 with read ROI [115700:120700, 28368:32368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 28368:32368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22588 with read ROI [115700:120700, 28368:32368, 80368:84368] (5000, 4000, 4000) and write ROI [115700:120700, 28368:32368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11999 with read ROI [115700:120700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25323 with read ROI [115700:120700, 32368:36368, 84368:88368] (5000, 4000, 4000) and write ROI [115700:120700, 32368:36368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15731 with read ROI [115700:120700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26786 with read ROI [115700:120700, 36368:40368, 84368:88368] (5000, 4000, 4000) and write ROI [115700:120700, 36368:40368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17880 with read ROI [115700:120700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36574 with read ROI [115700:120700, 40368:44368, 104368:108368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24044 with read ROI [115700:120700, 44368:48368, 68368:72368] (5000, 4000, 4000) and write ROI [115700:120700, 44368:48368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40329 with read ROI [115700:120700, 44368:48368, 108368:111944] (5000, 4000, 3576) and write ROI [115700:120700, 44368:48368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16868 with read ROI [115700:120700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [115700:120700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31509 with read ROI [115700:120700, 48368:52368, 84368:88368] (5000, 4000, 4000) and write ROI [115700:120700, 48368:52368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9125 with read ROI [115700:120700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10569 with read ROI [115700:120700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11349 with read ROI [115700:120700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13030 with read ROI [115700:120700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15869 with read ROI [115700:120700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28409 with read ROI [115700:120700, 52368:56368, 72368:76368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20326 with read ROI [115700:120700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [115700:120700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36716 with read ROI [115700:120700, 56368:60368, 88368:92368] (5000, 4000, 4000) and write ROI [115700:120700, 56368:60368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21589 with read ROI [115700:120700, 60368:64368, 44368:48368] (5000, 4000, 4000) and write ROI [115700:120700, 60368:64368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34984 with read ROI [115700:120700, 60368:64368, 80368:84368] (5000, 4000, 4000) and write ROI [115700:120700, 60368:64368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21628 with read ROI [115700:120700, 64368:68368, 40368:44368] (5000, 4000, 4000) and write ROI [115700:120700, 64368:68368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38623 with read ROI [115700:120700, 64368:68368, 84368:88368] (5000, 4000, 4000) and write ROI [115700:120700, 64368:68368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25647 with read ROI [115700:120700, 68368:72368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 68368:72368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42507 with read ROI [115700:120700, 68368:72368, 88368:92368] (5000, 4000, 4000) and write ROI [115700:120700, 68368:72368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21709 with read ROI [115700:120700, 72368:76368, 32368:36368] (5000, 4000, 4000) and write ROI [115700:120700, 72368:76368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35104 with read ROI [115700:120700, 72368:76368, 68368:72368] (5000, 4000, 4000) and write ROI [115700:120700, 72368:76368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53278 with read ROI [115700:120700, 72368:76368, 104368:108368] (5000, 4000, 4000) and write ROI [115700:120700, 72368:76368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53320 with read ROI [115700:120700, 76368:80368, 100368:104368] (5000, 4000, 4000) and write ROI [115700:120700, 76368:80368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58124 with read ROI [115700:120700, 80368:84368, 104368:108368] (5000, 4000, 4000) and write ROI [115700:120700, 80368:84368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21883 with read ROI [115700:120700, 88368:92368, 16368:20368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27293 with read ROI [115700:120700, 88368:92368, 32368:36368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33567 with read ROI [115700:120700, 88368:92368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40769 with read ROI [115700:120700, 88368:92368, 64368:68368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48963 with read ROI [115700:120700, 88368:92368, 80368:84368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/55798 with read ROI [115700:120700, 88368:92368, 92368:96368] (5000, 4000, 4000) and write ROI [115700:120700, 88368:92368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/65882 with read ROI [115700:120700, 88368:92368, 108368:111944] (5000, 4000, 3576) and write ROI [115700:120700, 88368:92368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21929 with read ROI [115700:120700, 92368:96368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 92368:96368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28824 with read ROI [115700:120700, 92368:96368, 32368:36368] (5000, 4000, 4000) and write ROI [115700:120700, 92368:96368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37094 with read ROI [115700:120700, 92368:96368, 52368:56368] (5000, 4000, 4000) and write ROI [115700:120700, 92368:96368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51220 with read ROI [115700:120700, 92368:96368, 80368:84368] (5000, 4000, 4000) and write ROI [115700:120700, 92368:96368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/65928 with read ROI [115700:120700, 92368:96368, 104368:108368] (5000, 4000, 4000) and write ROI [115700:120700, 92368:96368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25955 with read ROI [115700:120700, 96368:100368, 20368:24368] (5000, 4000, 4000) and write ROI [115700:120700, 96368:100368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37141 with read ROI [115700:120700, 96368:100368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 96368:100368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51267 with read ROI [115700:120700, 96368:100368, 76368:80368] (5000, 4000, 4000) and write ROI [115700:120700, 96368:100368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/68676 with read ROI [115700:120700, 96368:100368, 104368:108368] (5000, 4000, 4000) and write ROI [115700:120700, 96368:100368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27434 with read ROI [115700:120700, 100368:103240, 20368:24368] (5000, 2872, 4000) and write ROI [115700:120700, 100368:103240, 20368:24368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/39019 with read ROI [115700:120700, 100368:103240, 48368:52368] (5000, 2872, 4000) and write ROI [115700:120700, 100368:103240, 48368:52368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/55939 with read ROI [115700:120700, 100368:103240, 80368:84368] (5000, 2872, 4000) and write ROI [115700:120700, 100368:103240, 80368:84368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3249 with read ROI [120700:125700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7464 with read ROI [120700:125700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16539 with read ROI [120700:125700, 368:4368, 84368:88368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11009 with read ROI [120700:125700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21174 with read ROI [120700:125700, 4368:8368, 96368:100368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14565 with read ROI [120700:125700, 8368:12368, 68368:72368] (5000, 4000, 4000) and write ROI [120700:125700, 8368:12368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26610 with read ROI [120700:125700, 8368:12368, 108368:111944] (5000, 4000, 3576) and write ROI [120700:125700, 8368:12368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15582 with read ROI [120700:125700, 12368:16368, 68368:72368] (5000, 4000, 4000) and write ROI [120700:125700, 12368:16368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22502 with read ROI [120700:125700, 12368:16368, 92368:96368] (5000, 4000, 4000) and write ROI [120700:125700, 12368:16368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15610 with read ROI [120700:125700, 16368:20368, 64368:68368] (5000, 4000, 4000) and write ROI [120700:125700, 16368:20368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28150 with read ROI [120700:125700, 16368:20368, 104368:108368] (5000, 4000, 4000) and write ROI [120700:125700, 16368:20368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15639 with read ROI [120700:125700, 20368:24368, 60368:64368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22559 with read ROI [120700:125700, 20368:24368, 84368:88368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6473 with read ROI [120700:125700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8259 with read ROI [120700:125700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9628 with read ROI [120700:125700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12830 with read ROI [120700:125700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21314 with read ROI [120700:125700, 24368:28368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11180 with read ROI [120700:125700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21345 with read ROI [120700:125700, 28368:32368, 72368:76368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14742 with read ROI [120700:125700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25356 with read ROI [120700:125700, 32368:36368, 80368:84368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20185 with read ROI [120700:125700, 36368:40368, 60368:64368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8389 with read ROI [120700:125700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9758 with read ROI [120700:125700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11279 with read ROI [120700:125700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12960 with read ROI [120700:125700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14809 with read ROI [120700:125700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31475 with read ROI [120700:125700, 40368:44368, 88368:92368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19078 with read ROI [120700:125700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33163 with read ROI [120700:125700, 44368:48368, 88368:92368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21515 with read ROI [120700:125700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [120700:125700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9866 with read ROI [120700:125700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10607 with read ROI [120700:125700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11387 with read ROI [120700:125700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12207 with read ROI [120700:125700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13068 with read ROI [120700:125700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13971 with read ROI [120700:125700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14917 with read ROI [120700:125700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15907 with read ROI [120700:125700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24153 with read ROI [120700:125700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40438 with read ROI [120700:125700, 52368:56368, 96368:100368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20365 with read ROI [120700:125700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34985 with read ROI [120700:125700, 56368:60368, 80368:84368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27039 with read ROI [120700:125700, 60368:64368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 60368:64368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40515 with read ROI [120700:125700, 60368:64368, 88368:92368] (5000, 4000, 4000) and write ROI [120700:125700, 60368:64368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24270 with read ROI [120700:125700, 64368:68368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42508 with read ROI [120700:125700, 64368:68368, 88368:92368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22985 with read ROI [120700:125700, 68368:72368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38705 with read ROI [120700:125700, 68368:72368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24353 with read ROI [120700:125700, 72368:76368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 72368:76368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38747 with read ROI [120700:125700, 72368:76368, 72368:76368] (5000, 4000, 4000) and write ROI [120700:125700, 72368:76368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58082 with read ROI [120700:125700, 72368:76368, 108368:111944] (5000, 4000, 3576) and write ROI [120700:125700, 72368:76368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15160 with read ROI [120700:125700, 76368:80368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16150 with read ROI [120700:125700, 76368:80368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17185 with read ROI [120700:125700, 76368:80368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18266 with read ROI [120700:125700, 76368:80368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19394 with read ROI [120700:125700, 76368:80368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20570 with read ROI [120700:125700, 76368:80368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21795 with read ROI [120700:125700, 76368:80368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23070 with read ROI [120700:125700, 76368:80368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24396 with read ROI [120700:125700, 76368:80368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27205 with read ROI [120700:125700, 76368:80368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30230 with read ROI [120700:125700, 76368:80368, 48368:52368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33479 with read ROI [120700:125700, 76368:80368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42634 with read ROI [120700:125700, 76368:80368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40725 with read ROI [120700:125700, 80368:84368, 68368:72368] (5000, 4000, 4000) and write ROI [120700:125700, 80368:84368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46774 with read ROI [120700:125700, 80368:84368, 80368:84368] (5000, 4000, 4000) and write ROI [120700:125700, 80368:84368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53408 with read ROI [120700:125700, 80368:84368, 92368:96368] (5000, 4000, 4000) and write ROI [120700:125700, 80368:84368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60654 with read ROI [120700:125700, 80368:84368, 104368:108368] (5000, 4000, 4000) and write ROI [120700:125700, 80368:84368, 104368:108368] (5000, 4000, 4000)
