start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/0 with read ROI [700:5700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33611 with read ROI [105700:110700, 100368:103240, 44368:48368] (5000, 2872, 4000) and write ROI [105700:110700, 100368:103240, 44368:48368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44782 with read ROI [105700:110700, 100368:103240, 68368:72368] (5000, 2872, 4000) and write ROI [105700:110700, 100368:103240, 68368:72368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60742 with read ROI [105700:110700, 100368:103240, 96368:100368] (5000, 2872, 4000) and write ROI [105700:110700, 100368:103240, 96368:100368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3200 with read ROI [110700:115700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [110700:115700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6259 with read ROI [110700:115700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [110700:115700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14465 with read ROI [110700:115700, 368:4368, 84368:88368] (5000, 4000, 4000) and write ROI [110700:115700, 368:4368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8734 with read ROI [110700:115700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17594 with read ROI [110700:115700, 4368:8368, 92368:96368] (5000, 4000, 4000) and write ROI [110700:115700, 4368:8368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9461 with read ROI [110700:115700, 8368:12368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 8368:12368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17618 with read ROI [110700:115700, 8368:12368, 88368:92368] (5000, 4000, 4000) and write ROI [110700:115700, 8368:12368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12688 with read ROI [110700:115700, 12368:16368, 64368:68368] (5000, 4000, 4000) and write ROI [110700:115700, 12368:16368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23773 with read ROI [110700:115700, 12368:16368, 104368:108368] (5000, 4000, 4000) and write ROI [110700:115700, 12368:16368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8809 with read ROI [110700:115700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [110700:115700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21198 with read ROI [110700:115700, 16368:20368, 92368:96368] (5000, 4000, 4000) and write ROI [110700:115700, 16368:20368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11880 with read ROI [110700:115700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22500 with read ROI [110700:115700, 20368:24368, 92368:96368] (5000, 4000, 4000) and write ROI [110700:115700, 20368:24368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11908 with read ROI [110700:115700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [110700:115700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20028 with read ROI [110700:115700, 24368:28368, 80368:84368] (5000, 4000, 4000) and write ROI [110700:115700, 24368:28368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4952 with read ROI [110700:115700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [110700:115700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5913 with read ROI [110700:115700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [110700:115700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7597 with read ROI [110700:115700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [110700:115700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9596 with read ROI [110700:115700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [110700:115700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17753 with read ROI [110700:115700, 28368:32368, 68368:72368] (5000, 4000, 4000) and write ROI [110700:115700, 28368:32368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23883 with read ROI [110700:115700, 28368:32368, 88368:92368] (5000, 4000, 4000) and write ROI [110700:115700, 28368:32368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15667 with read ROI [110700:115700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [110700:115700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32996 with read ROI [110700:115700, 32368:36368, 108368:111944] (5000, 4000, 3576) and write ROI [110700:115700, 32368:36368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11178 with read ROI [110700:115700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [110700:115700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18942 with read ROI [110700:115700, 36368:40368, 64368:68368] (5000, 4000, 4000) and write ROI [110700:115700, 36368:40368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31374 with read ROI [110700:115700, 36368:40368, 100368:104368] (5000, 4000, 4000) and write ROI [110700:115700, 36368:40368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16765 with read ROI [110700:115700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7128 with read ROI [110700:115700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [110700:115700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8353 with read ROI [110700:115700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [110700:115700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9019 with read ROI [110700:115700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [110700:115700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10463 with read ROI [110700:115700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [110700:115700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12924 with read ROI [110700:115700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [110700:115700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28303 with read ROI [110700:115700, 44368:48368, 84368:88368] (5000, 4000, 4000) and write ROI [110700:115700, 44368:48368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19041 with read ROI [110700:115700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34837 with read ROI [110700:115700, 48368:52368, 96368:100368] (5000, 4000, 4000) and write ROI [110700:115700, 48368:52368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21477 with read ROI [110700:115700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [110700:115700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38472 with read ROI [110700:115700, 52368:56368, 100368:104368] (5000, 4000, 4000) and write ROI [110700:115700, 52368:56368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19112 with read ROI [110700:115700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [110700:115700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38508 with read ROI [110700:115700, 56368:60368, 96368:100368] (5000, 4000, 4000) and write ROI [110700:115700, 56368:60368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24151 with read ROI [110700:115700, 60368:64368, 56368:60368] (5000, 4000, 4000) and write ROI [110700:115700, 60368:64368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36715 with read ROI [110700:115700, 60368:64368, 88368:92368] (5000, 4000, 4000) and write ROI [110700:115700, 60368:64368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18059 with read ROI [110700:115700, 64368:68368, 32368:36368] (5000, 4000, 4000) and write ROI [110700:115700, 64368:68368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34983 with read ROI [110700:115700, 64368:68368, 80368:84368] (5000, 4000, 4000) and write ROI [110700:115700, 64368:68368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14046 with read ROI [110700:115700, 68368:72368, 12368:16368] (5000, 4000, 4000) and write ROI [110700:115700, 68368:72368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15982 with read ROI [110700:115700, 68368:72368, 20368:24368] (5000, 4000, 4000) and write ROI [110700:115700, 68368:72368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18098 with read ROI [110700:115700, 68368:72368, 28368:32368] (5000, 4000, 4000) and write ROI [110700:115700, 68368:72368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33311 with read ROI [110700:115700, 68368:72368, 72368:76368] (5000, 4000, 4000) and write ROI [110700:115700, 68368:72368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19266 with read ROI [110700:115700, 72368:76368, 28368:32368] (5000, 4000, 4000) and write ROI [110700:115700, 72368:76368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35062 with read ROI [110700:115700, 72368:76368, 72368:76368] (5000, 4000, 4000) and write ROI [110700:115700, 72368:76368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21708 with read ROI [110700:115700, 76368:80368, 32368:36368] (5000, 4000, 4000) and write ROI [110700:115700, 76368:80368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25687 with read ROI [110700:115700, 76368:80368, 44368:48368] (5000, 4000, 4000) and write ROI [110700:115700, 76368:80368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/50999 with read ROI [110700:115700, 76368:80368, 100368:104368] (5000, 4000, 4000) and write ROI [110700:115700, 76368:80368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46685 with read ROI [110700:115700, 80368:84368, 88368:92368] (5000, 4000, 4000) and write ROI [110700:115700, 80368:84368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9438 with read ROI [115700:120700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17595 with read ROI [115700:120700, 368:4368, 92368:96368] (5000, 4000, 4000) and write ROI [115700:120700, 368:4368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8759 with read ROI [115700:120700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13567 with read ROI [115700:120700, 4368:8368, 72368:76368] (5000, 4000, 4000) and write ROI [115700:120700, 4368:8368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8118 with read ROI [115700:120700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [115700:120700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17644 with read ROI [115700:120700, 8368:12368, 84368:88368] (5000, 4000, 4000) and write ROI [115700:120700, 8368:12368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9513 with read ROI [115700:120700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [115700:120700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17670 with read ROI [115700:120700, 12368:16368, 80368:84368] (5000, 4000, 4000) and write ROI [115700:120700, 12368:16368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8837 with read ROI [115700:120700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17697 with read ROI [115700:120700, 16368:20368, 76368:80368] (5000, 4000, 4000) and write ROI [115700:120700, 16368:20368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4489 with read ROI [115700:120700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4924 with read ROI [115700:120700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5389 with read ROI [115700:120700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5885 with read ROI [115700:120700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6413 with read ROI [115700:120700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6974 with read ROI [115700:120700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7569 with read ROI [115700:120700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8199 with read ROI [115700:120700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11909 with read ROI [115700:120700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25233 with read ROI [115700:120700, 20368:24368, 96368:100368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10338 with read ROI [115700:120700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25262 with read ROI [115700:120700, 24368:28368, 92368:96368] (5000, 4000, 4000) and write ROI [115700:120700, 24368:28368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18912 with read ROI [115700:120700, 28368:32368, 68368:72368] (5000, 4000, 4000) and write ROI [115700:120700, 28368:32368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32997 with read ROI [115700:120700, 28368:32368, 108368:111944] (5000, 4000, 3576) and write ROI [115700:120700, 28368:32368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16734 with read ROI [115700:120700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26754 with read ROI [115700:120700, 32368:36368, 88368:92368] (5000, 4000, 4000) and write ROI [115700:120700, 32368:36368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17847 with read ROI [115700:120700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33060 with read ROI [115700:120700, 36368:40368, 100368:104368] (5000, 4000, 4000) and write ROI [115700:120700, 36368:40368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22684 with read ROI [115700:120700, 40368:44368, 68368:72368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34804 with read ROI [115700:120700, 40368:44368, 100368:104368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19042 with read ROI [115700:120700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [115700:120700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33127 with read ROI [115700:120700, 44368:48368, 92368:96368] (5000, 4000, 4000) and write ROI [115700:120700, 44368:48368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22753 with read ROI [115700:120700, 48368:52368, 60368:64368] (5000, 4000, 4000) and write ROI [115700:120700, 48368:52368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36643 with read ROI [115700:120700, 48368:52368, 96368:100368] (5000, 4000, 4000) and write ROI [115700:120700, 48368:52368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22789 with read ROI [115700:120700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42353 with read ROI [115700:120700, 52368:56368, 104368:108368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29986 with read ROI [115700:120700, 56368:60368, 72368:76368] (5000, 4000, 4000) and write ROI [115700:120700, 56368:60368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20364 with read ROI [115700:120700, 60368:64368, 40368:44368] (5000, 4000, 4000) and write ROI [115700:120700, 60368:64368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31620 with read ROI [115700:120700, 60368:64368, 72368:76368] (5000, 4000, 4000) and write ROI [115700:120700, 60368:64368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11463 with read ROI [115700:120700, 64368:68368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 64368:68368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14047 with read ROI [115700:120700, 64368:68368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 64368:68368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14993 with read ROI [115700:120700, 64368:68368, 16368:20368] (5000, 4000, 4000) and write ROI [115700:120700, 64368:68368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17018 with read ROI [115700:120700, 64368:68368, 24368:28368] (5000, 4000, 4000) and write ROI [115700:120700, 64368:68368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20403 with read ROI [115700:120700, 64368:68368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 64368:68368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36793 with read ROI [115700:120700, 64368:68368, 80368:84368] (5000, 4000, 4000) and write ROI [115700:120700, 64368:68368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/50919 with read ROI [115700:120700, 64368:68368, 108368:111944] (5000, 4000, 3576) and write ROI [115700:120700, 64368:68368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12323 with read ROI [115700:120700, 68368:72368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 68368:72368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15033 with read ROI [115700:120700, 68368:72368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 68368:72368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19267 with read ROI [115700:120700, 68368:72368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 68368:72368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33352 with read ROI [115700:120700, 68368:72368, 68368:72368] (5000, 4000, 4000) and write ROI [115700:120700, 68368:72368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/50959 with read ROI [115700:120700, 68368:72368, 104368:108368] (5000, 4000, 4000) and write ROI [115700:120700, 68368:72368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36874 with read ROI [115700:120700, 72368:76368, 72368:76368] (5000, 4000, 4000) and write ROI [115700:120700, 72368:76368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14170 with read ROI [115700:120700, 76368:80368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 76368:80368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17141 with read ROI [115700:120700, 76368:80368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 76368:80368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19350 with read ROI [115700:120700, 76368:80368, 20368:24368] (5000, 4000, 4000) and write ROI [115700:120700, 76368:80368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21751 with read ROI [115700:120700, 76368:80368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 76368:80368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27161 with read ROI [115700:120700, 76368:80368, 44368:48368] (5000, 4000, 4000) and write ROI [115700:120700, 76368:80368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38746 with read ROI [115700:120700, 76368:80368, 72368:76368] (5000, 4000, 4000) and write ROI [115700:120700, 76368:80368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/55666 with read ROI [115700:120700, 76368:80368, 104368:108368] (5000, 4000, 4000) and write ROI [115700:120700, 76368:80368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11804 with read ROI [120700:125700, 368:4368, 64368:68368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19924 with read ROI [120700:125700, 368:4368, 96368:100368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6894 with read ROI [120700:125700, 4368:8368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16564 with read ROI [120700:125700, 4368:8368, 80368:84368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8811 with read ROI [120700:125700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18799 with read ROI [120700:125700, 8368:12368, 84368:88368] (5000, 4000, 4000) and write ROI [120700:125700, 8368:12368, 84368:88368] (5000, 4000, 4000)
