start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/165 with read ROI [700:5700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31376 with read ROI [120700:125700, 28368:32368, 100368:104368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20152 with read ROI [120700:125700, 32368:36368, 64368:68368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36542 with read ROI [120700:125700, 32368:36368, 108368:111944] (5000, 4000, 3576) and write ROI [120700:125700, 32368:36368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14775 with read ROI [120700:125700, 36368:40368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24011 with read ROI [120700:125700, 36368:40368, 72368:76368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16834 with read ROI [120700:125700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28339 with read ROI [120700:125700, 40368:44368, 80368:84368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17950 with read ROI [120700:125700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31510 with read ROI [120700:125700, 44368:48368, 84368:88368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20290 with read ROI [120700:125700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [120700:125700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29950 with read ROI [120700:125700, 48368:52368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 48368:52368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21552 with read ROI [120700:125700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42391 with read ROI [120700:125700, 52368:56368, 100368:104368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22865 with read ROI [120700:125700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33274 with read ROI [120700:125700, 56368:60368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19228 with read ROI [120700:125700, 60368:64368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 60368:64368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33313 with read ROI [120700:125700, 60368:64368, 72368:76368] (5000, 4000, 4000) and write ROI [120700:125700, 60368:64368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22944 with read ROI [120700:125700, 64368:68368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38664 with read ROI [120700:125700, 64368:68368, 80368:84368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24311 with read ROI [120700:125700, 68368:72368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40596 with read ROI [120700:125700, 68368:72368, 80368:84368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25731 with read ROI [120700:125700, 72368:76368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 72368:76368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42591 with read ROI [120700:125700, 72368:76368, 80368:84368] (5000, 4000, 4000) and write ROI [120700:125700, 72368:76368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40681 with read ROI [120700:125700, 76368:80368, 72368:76368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37004 with read ROI [120700:125700, 80368:84368, 60368:64368] (5000, 4000, 4000) and write ROI [120700:125700, 80368:84368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44694 with read ROI [120700:125700, 80368:84368, 76368:80368] (5000, 4000, 4000) and write ROI [120700:125700, 80368:84368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51130 with read ROI [120700:125700, 80368:84368, 88368:92368] (5000, 4000, 4000) and write ROI [120700:125700, 80368:84368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58169 with read ROI [120700:125700, 80368:84368, 100368:104368] (5000, 4000, 4000) and write ROI [120700:125700, 80368:84368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17274 with read ROI [120700:125700, 84368:88368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 84368:88368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19483 with read ROI [120700:125700, 84368:88368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 84368:88368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21884 with read ROI [120700:125700, 84368:88368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 84368:88368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25863 with read ROI [120700:125700, 84368:88368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 84368:88368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27294 with read ROI [120700:125700, 84368:88368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 84368:88368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33568 with read ROI [120700:125700, 84368:88368, 48368:52368] (5000, 4000, 4000) and write ROI [120700:125700, 84368:88368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42723 with read ROI [120700:125700, 84368:88368, 68368:72368] (5000, 4000, 4000) and write ROI [120700:125700, 84368:88368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51175 with read ROI [120700:125700, 84368:88368, 84368:88368] (5000, 4000, 4000) and write ROI [120700:125700, 84368:88368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60699 with read ROI [120700:125700, 84368:88368, 100368:104368] (5000, 4000, 4000) and write ROI [120700:125700, 84368:88368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19529 with read ROI [120700:125700, 88368:92368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 88368:92368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24531 with read ROI [120700:125700, 88368:92368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 88368:92368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30365 with read ROI [120700:125700, 88368:92368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 88368:92368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37095 with read ROI [120700:125700, 88368:92368, 52368:56368] (5000, 4000, 4000) and write ROI [120700:125700, 88368:92368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46865 with read ROI [120700:125700, 88368:92368, 72368:76368] (5000, 4000, 4000) and write ROI [120700:125700, 88368:92368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/55845 with read ROI [120700:125700, 88368:92368, 88368:92368] (5000, 4000, 4000) and write ROI [120700:125700, 88368:92368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/68630 with read ROI [120700:125700, 88368:92368, 108368:111944] (5000, 4000, 3576) and write ROI [120700:125700, 88368:92368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24578 with read ROI [120700:125700, 92368:96368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 92368:96368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32008 with read ROI [120700:125700, 92368:96368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 92368:96368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42816 with read ROI [120700:125700, 92368:96368, 60368:64368] (5000, 4000, 4000) and write ROI [120700:125700, 92368:96368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/55892 with read ROI [120700:125700, 92368:96368, 84368:88368] (5000, 4000, 4000) and write ROI [120700:125700, 92368:96368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/65976 with read ROI [120700:125700, 92368:96368, 100368:104368] (5000, 4000, 4000) and write ROI [120700:125700, 92368:96368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22025 with read ROI [120700:125700, 96368:100368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 96368:100368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28920 with read ROI [120700:125700, 96368:100368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 96368:100368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37190 with read ROI [120700:125700, 96368:100368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 96368:100368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/49105 with read ROI [120700:125700, 96368:100368, 68368:72368] (5000, 4000, 4000) and write ROI [120700:125700, 96368:100368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60840 with read ROI [120700:125700, 96368:100368, 88368:92368] (5000, 4000, 4000) and write ROI [120700:125700, 96368:100368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23349 with read ROI [120700:125700, 100368:103240, 4368:8368] (5000, 2872, 4000) and write ROI [120700:125700, 100368:103240, 4368:8368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32105 with read ROI [120700:125700, 100368:103240, 28368:32368] (5000, 2872, 4000) and write ROI [120700:125700, 100368:103240, 28368:32368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44929 with read ROI [120700:125700, 100368:103240, 56368:60368] (5000, 2872, 4000) and write ROI [120700:125700, 100368:103240, 56368:60368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60889 with read ROI [120700:125700, 100368:103240, 84368:88368] (5000, 2872, 4000) and write ROI [120700:125700, 100368:103240, 84368:88368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3275 with read ROI [125700:130700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6334 with read ROI [125700:130700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11830 with read ROI [125700:130700, 368:4368, 60368:64368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19950 with read ROI [125700:130700, 368:4368, 92368:96368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11856 with read ROI [125700:130700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21201 with read ROI [125700:130700, 4368:8368, 92368:96368] (5000, 4000, 4000) and write ROI [125700:130700, 4368:8368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10283 with read ROI [125700:130700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18827 with read ROI [125700:130700, 8368:12368, 80368:84368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11091 with read ROI [125700:130700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21256 with read ROI [125700:130700, 12368:16368, 84368:88368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11120 with read ROI [125700:130700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20060 with read ROI [125700:130700, 16368:20368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7630 with read ROI [125700:130700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8926 with read ROI [125700:130700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10370 with read ROI [125700:130700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22590 with read ROI [125700:130700, 20368:24368, 80368:84368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32999 with read ROI [125700:130700, 20368:24368, 108368:111944] (5000, 4000, 3576) and write ROI [125700:130700, 20368:24368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21346 with read ROI [125700:130700, 24368:28368, 72368:76368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29781 with read ROI [125700:130700, 24368:28368, 96368:100368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17849 with read ROI [125700:130700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33062 with read ROI [125700:130700, 28368:32368, 100368:104368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22686 with read ROI [125700:130700, 32368:36368, 68368:72368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36576 with read ROI [125700:130700, 32368:36368, 104368:108368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21445 with read ROI [125700:130700, 36368:40368, 60368:64368] (5000, 4000, 4000) and write ROI [125700:130700, 36368:40368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40331 with read ROI [125700:130700, 36368:40368, 108368:111944] (5000, 4000, 3576) and write ROI [125700:130700, 36368:40368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21480 with read ROI [125700:130700, 40368:44368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 40368:44368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38475 with read ROI [125700:130700, 40368:44368, 100368:104368] (5000, 4000, 4000) and write ROI [125700:130700, 40368:44368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21516 with read ROI [125700:130700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38511 with read ROI [125700:130700, 44368:48368, 96368:100368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19152 with read ROI [125700:130700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40439 with read ROI [125700:130700, 48368:52368, 96368:100368] (5000, 4000, 4000) and write ROI [125700:130700, 48368:52368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24192 with read ROI [125700:130700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42430 with read ROI [125700:130700, 52368:56368, 96368:100368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20405 with read ROI [125700:130700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35025 with read ROI [125700:130700, 56368:60368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20445 with read ROI [125700:130700, 60368:64368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 60368:64368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28565 with read ROI [125700:130700, 60368:64368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 60368:64368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46605 with read ROI [125700:130700, 60368:64368, 96368:100368] (5000, 4000, 4000) and write ROI [125700:130700, 60368:64368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33395 with read ROI [125700:130700, 64368:68368, 64368:68368] (5000, 4000, 4000) and write ROI [125700:130700, 64368:68368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15118 with read ROI [125700:130700, 68368:72368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 68368:72368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17143 with read ROI [125700:130700, 68368:72368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 68368:72368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18224 with read ROI [125700:130700, 68368:72368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 68368:72368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20528 with read ROI [125700:130700, 68368:72368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 68368:72368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23028 with read ROI [125700:130700, 68368:72368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 68368:72368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35148 with read ROI [125700:130700, 68368:72368, 64368:68368] (5000, 4000, 4000) and write ROI [125700:130700, 68368:72368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17186 with read ROI [125700:130700, 72368:76368, 8368:12368] (5000, 4000, 4000) and write ROI [125700:130700, 72368:76368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20571 with read ROI [125700:130700, 72368:76368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 72368:76368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24397 with read ROI [125700:130700, 72368:76368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 72368:76368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36961 with read ROI [125700:130700, 72368:76368, 64368:68368] (5000, 4000, 4000) and write ROI [125700:130700, 72368:76368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58126 with read ROI [125700:130700, 72368:76368, 104368:108368] (5000, 4000, 4000) and write ROI [125700:130700, 72368:76368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60655 with read ROI [125700:130700, 76368:80368, 104368:108368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14567 with read ROI [130700:135700, 368:4368, 68368:72368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21202 with read ROI [130700:135700, 368:4368, 92368:96368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16619 with read ROI [130700:135700, 4368:8368, 72368:76368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4492 with read ROI [130700:135700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5392 with read ROI [130700:135700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6977 with read ROI [130700:135700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9571 with read ROI [130700:135700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23858 with read ROI [130700:135700, 8368:12368, 92368:96368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15641 with read ROI [130700:135700, 12368:16368, 60368:64368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28181 with read ROI [130700:135700, 12368:16368, 100368:104368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17787 with read ROI [130700:135700, 16368:20368, 64368:68368] (5000, 4000, 4000) and write ROI [130700:135700, 16368:20368, 64368:68368] (5000, 4000, 4000)
