start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/84 with read ROI [700:5700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/66024 with read ROI [120700:125700, 96368:100368, 96368:100368] (5000, 4000, 4000) and write ROI [120700:125700, 96368:100368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27484 with read ROI [120700:125700, 100368:103240, 16368:20368] (5000, 2872, 4000) and write ROI [120700:125700, 100368:103240, 16368:20368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37239 with read ROI [120700:125700, 100368:103240, 40368:44368] (5000, 2872, 4000) and write ROI [120700:125700, 100368:103240, 40368:44368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53643 with read ROI [120700:125700, 100368:103240, 72368:76368] (5000, 2872, 4000) and write ROI [120700:125700, 100368:103240, 72368:76368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/71549 with read ROI [120700:125700, 100368:103240, 100368:104368] (5000, 2872, 4000) and write ROI [120700:125700, 100368:103240, 100368:104368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4845 with read ROI [125700:130700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8786 with read ROI [125700:130700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17646 with read ROI [125700:130700, 368:4368, 84368:88368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8812 with read ROI [125700:130700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16591 with read ROI [125700:130700, 4368:8368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 4368:8368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9542 with read ROI [125700:130700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15583 with read ROI [125700:130700, 8368:12368, 68368:72368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28123 with read ROI [125700:130700, 8368:12368, 108368:111944] (5000, 4000, 3576) and write ROI [125700:130700, 8368:12368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17727 with read ROI [125700:130700, 12368:16368, 72368:76368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4955 with read ROI [125700:130700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5420 with read ROI [125700:130700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5916 with read ROI [125700:130700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6444 with read ROI [125700:130700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7600 with read ROI [125700:130700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8230 with read ROI [125700:130700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8896 with read ROI [125700:130700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10340 with read ROI [125700:130700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21285 with read ROI [125700:130700, 16368:20368, 80368:84368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5450 with read ROI [125700:130700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5946 with read ROI [125700:130700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6474 with read ROI [125700:130700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7035 with read ROI [125700:130700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8260 with read ROI [125700:130700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9629 with read ROI [125700:130700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11150 with read ROI [125700:130700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21315 with read ROI [125700:130700, 20368:24368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28210 with read ROI [125700:130700, 20368:24368, 96368:100368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17817 with read ROI [125700:130700, 24368:28368, 60368:64368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28241 with read ROI [125700:130700, 24368:28368, 92368:96368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18977 with read ROI [125700:130700, 28368:32368, 60368:64368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31409 with read ROI [125700:130700, 28368:32368, 96368:100368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19010 with read ROI [125700:130700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34806 with read ROI [125700:130700, 32368:36368, 100368:104368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22720 with read ROI [125700:130700, 36368:40368, 64368:68368] (5000, 4000, 4000) and write ROI [125700:130700, 36368:40368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38440 with read ROI [125700:130700, 36368:40368, 104368:108368] (5000, 4000, 4000) and write ROI [125700:130700, 36368:40368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25459 with read ROI [125700:130700, 40368:44368, 68368:72368] (5000, 4000, 4000) and write ROI [125700:130700, 40368:44368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40366 with read ROI [125700:130700, 40368:44368, 104368:108368] (5000, 4000, 4000) and write ROI [125700:130700, 40368:44368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26926 with read ROI [125700:130700, 44368:48368, 68368:72368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18024 with read ROI [125700:130700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31584 with read ROI [125700:130700, 48368:52368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 48368:52368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18062 with read ROI [125700:130700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31622 with read ROI [125700:130700, 52368:56368, 72368:76368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12285 with read ROI [125700:130700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14049 with read ROI [125700:130700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15985 with read ROI [125700:130700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18101 with read ROI [125700:130700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24231 with read ROI [125700:130700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44485 with read ROI [125700:130700, 56368:60368, 96368:100368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31701 with read ROI [125700:130700, 60368:64368, 64368:68368] (5000, 4000, 4000) and write ROI [125700:130700, 60368:64368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44525 with read ROI [125700:130700, 60368:64368, 92368:96368] (5000, 4000, 4000) and write ROI [125700:130700, 60368:64368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27121 with read ROI [125700:130700, 64368:68368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 64368:68368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44566 with read ROI [125700:130700, 64368:68368, 88368:92368] (5000, 4000, 4000) and write ROI [125700:130700, 64368:68368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24354 with read ROI [125700:130700, 68368:72368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 68368:72368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40639 with read ROI [125700:130700, 68368:72368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 68368:72368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16151 with read ROI [125700:130700, 72368:76368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 72368:76368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19395 with read ROI [125700:130700, 72368:76368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 72368:76368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23071 with read ROI [125700:130700, 72368:76368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 72368:76368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27206 with read ROI [125700:130700, 72368:76368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 72368:76368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44651 with read ROI [125700:130700, 72368:76368, 80368:84368] (5000, 4000, 4000) and write ROI [125700:130700, 72368:76368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48920 with read ROI [125700:130700, 76368:80368, 84368:88368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19577 with read ROI [125700:130700, 88368:92368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 88368:92368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33662 with read ROI [125700:130700, 88368:92368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 88368:92368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46913 with read ROI [125700:130700, 88368:92368, 68368:72368] (5000, 4000, 4000) and write ROI [125700:130700, 88368:92368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/63349 with read ROI [125700:130700, 88368:92368, 96368:100368] (5000, 4000, 4000) and write ROI [125700:130700, 88368:92368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24627 with read ROI [125700:130700, 92368:96368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 92368:96368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35421 with read ROI [125700:130700, 92368:96368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 92368:96368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/49106 with read ROI [125700:130700, 92368:96368, 68368:72368] (5000, 4000, 4000) and write ROI [125700:130700, 92368:96368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/66025 with read ROI [125700:130700, 92368:96368, 96368:100368] (5000, 4000, 4000) and write ROI [125700:130700, 92368:96368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26054 with read ROI [125700:130700, 96368:100368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 96368:100368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37240 with read ROI [125700:130700, 96368:100368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 96368:100368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51366 with read ROI [125700:130700, 96368:100368, 68368:72368] (5000, 4000, 4000) and write ROI [125700:130700, 96368:100368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/68775 with read ROI [125700:130700, 96368:100368, 96368:100368] (5000, 4000, 4000) and write ROI [125700:130700, 96368:100368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29020 with read ROI [125700:130700, 100368:103240, 16368:20368] (5000, 2872, 4000) and write ROI [125700:130700, 100368:103240, 16368:20368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/41011 with read ROI [125700:130700, 100368:103240, 44368:48368] (5000, 2872, 4000) and write ROI [125700:130700, 100368:103240, 44368:48368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58455 with read ROI [125700:130700, 100368:103240, 76368:80368] (5000, 2872, 4000) and write ROI [125700:130700, 100368:103240, 76368:80368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/80379 with read ROI [125700:130700, 100368:103240, 108368:111944] (5000, 2872, 3576) and write ROI [125700:130700, 100368:103240, 108368:111944] (5000, 2872, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7517 with read ROI [130700:135700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15557 with read ROI [130700:135700, 368:4368, 72368:76368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8840 with read ROI [130700:135700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20004 with read ROI [130700:135700, 4368:8368, 84368:88368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26639 with read ROI [130700:135700, 4368:8368, 104368:108368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17728 with read ROI [130700:135700, 8368:12368, 72368:76368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11121 with read ROI [130700:135700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18885 with read ROI [130700:135700, 12368:16368, 72368:76368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11971 with read ROI [130700:135700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23917 with read ROI [130700:135700, 16368:20368, 84368:88368] (5000, 4000, 4000) and write ROI [130700:135700, 16368:20368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14712 with read ROI [130700:135700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [130700:135700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29782 with read ROI [130700:135700, 20368:24368, 96368:100368] (5000, 4000, 4000) and write ROI [130700:135700, 20368:24368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21379 with read ROI [130700:135700, 24368:28368, 68368:72368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7132 with read ROI [130700:135700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7727 with read ROI [130700:135700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8357 with read ROI [130700:135700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9023 with read ROI [130700:135700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9726 with read ROI [130700:135700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10467 with read ROI [130700:135700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11247 with read ROI [130700:135700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12067 with read ROI [130700:135700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14777 with read ROI [130700:135700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25391 with read ROI [130700:135700, 28368:32368, 76368:80368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19045 with read ROI [130700:135700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [130700:135700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26856 with read ROI [130700:135700, 32368:36368, 76368:80368] (5000, 4000, 4000) and write ROI [130700:135700, 32368:36368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14846 with read ROI [130700:135700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26891 with read ROI [130700:135700, 36368:40368, 72368:76368] (5000, 4000, 4000) and write ROI [130700:135700, 36368:40368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9128 with read ROI [130700:135700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9831 with read ROI [130700:135700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10572 with read ROI [130700:135700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11352 with read ROI [130700:135700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12172 with read ROI [130700:135700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13033 with read ROI [130700:135700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13936 with read ROI [130700:135700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14882 with read ROI [130700:135700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19116 with read ROI [130700:135700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29952 with read ROI [130700:135700, 40368:44368, 76368:80368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16944 with read ROI [130700:135700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29989 with read ROI [130700:135700, 44368:48368, 72368:76368] (5000, 4000, 4000) and write ROI [130700:135700, 44368:48368, 72368:76368] (5000, 4000, 4000)
