start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20 with read ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28182 with read ROI [135700:140700, 8368:12368, 100368:104368] (5000, 4000, 4000) and write ROI [135700:140700, 8368:12368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14682 with read ROI [135700:140700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [135700:140700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33001 with read ROI [135700:140700, 12368:16368, 108368:111944] (5000, 4000, 3576) and write ROI [135700:140700, 12368:16368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13767 with read ROI [135700:140700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28243 with read ROI [135700:140700, 16368:20368, 92368:96368] (5000, 4000, 4000) and write ROI [135700:140700, 16368:20368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14745 with read ROI [135700:140700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29815 with read ROI [135700:140700, 20368:24368, 92368:96368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21413 with read ROI [135700:140700, 24368:28368, 64368:68368] (5000, 4000, 4000) and write ROI [135700:140700, 24368:28368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33097 with read ROI [135700:140700, 24368:28368, 96368:100368] (5000, 4000, 4000) and write ROI [135700:140700, 24368:28368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20222 with read ROI [135700:140700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33131 with read ROI [135700:140700, 28368:32368, 92368:96368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22757 with read ROI [135700:140700, 32368:36368, 60368:64368] (5000, 4000, 4000) and write ROI [135700:140700, 32368:36368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40368 with read ROI [135700:140700, 32368:36368, 104368:108368] (5000, 4000, 4000) and write ROI [135700:140700, 32368:36368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25497 with read ROI [135700:140700, 36368:40368, 64368:68368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9869 with read ROI [135700:140700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11390 with read ROI [135700:140700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12210 with read ROI [135700:140700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13974 with read ROI [135700:140700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16945 with read ROI [135700:140700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34950 with read ROI [135700:140700, 40368:44368, 84368:88368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22868 with read ROI [135700:140700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48673 with read ROI [135700:140700, 44368:48368, 108368:111944] (5000, 4000, 3576) and write ROI [135700:140700, 44368:48368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11467 with read ROI [135700:140700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12287 with read ROI [135700:140700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13148 with read ROI [135700:140700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14051 with read ROI [135700:140700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14997 with read ROI [135700:140700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15987 with read ROI [135700:140700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17022 with read ROI [135700:140700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19231 with read ROI [135700:140700, 48368:52368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31663 with read ROI [135700:140700, 48368:52368, 68368:72368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42471 with read ROI [135700:140700, 48368:52368, 92368:96368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31703 with read ROI [135700:140700, 52368:56368, 64368:68368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46607 with read ROI [135700:140700, 52368:56368, 96368:100368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30148 with read ROI [135700:140700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46648 with read ROI [135700:140700, 56368:60368, 92368:96368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30190 with read ROI [135700:140700, 60368:64368, 52368:56368] (5000, 4000, 4000) and write ROI [135700:140700, 60368:64368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53324 with read ROI [135700:140700, 60368:64368, 100368:104368] (5000, 4000, 4000) and write ROI [135700:140700, 60368:64368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38793 with read ROI [135700:140700, 64368:68368, 68368:72368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60613 with read ROI [135700:140700, 64368:68368, 108368:111944] (5000, 4000, 3576) and write ROI [135700:140700, 64368:68368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16197 with read ROI [135700:140700, 68368:72368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17232 with read ROI [135700:140700, 68368:72368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18313 with read ROI [135700:140700, 68368:72368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19441 with read ROI [135700:140700, 68368:72368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20617 with read ROI [135700:140700, 68368:72368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21842 with read ROI [135700:140700, 68368:72368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23117 with read ROI [135700:140700, 68368:72368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24443 with read ROI [135700:140700, 68368:72368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38837 with read ROI [135700:140700, 68368:72368, 64368:68368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60657 with read ROI [135700:140700, 68368:72368, 104368:108368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38882 with read ROI [135700:140700, 72368:76368, 60368:64368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60702 with read ROI [135700:140700, 72368:76368, 100368:104368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60748 with read ROI [135700:140700, 76368:80368, 96368:100368] (5000, 4000, 4000) and write ROI [135700:140700, 76368:80368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15614 with read ROI [140700:145700, 368:4368, 64368:68368] (5000, 4000, 4000) and write ROI [140700:145700, 368:4368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28154 with read ROI [140700:145700, 368:4368, 104368:108368] (5000, 4000, 4000) and write ROI [140700:145700, 368:4368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16678 with read ROI [140700:145700, 4368:8368, 64368:68368] (5000, 4000, 4000) and write ROI [140700:145700, 4368:8368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26698 with read ROI [140700:145700, 4368:8368, 96368:100368] (5000, 4000, 4000) and write ROI [140700:145700, 4368:8368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12834 with read ROI [140700:145700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [140700:145700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21318 with read ROI [140700:145700, 8368:12368, 76368:80368] (5000, 4000, 4000) and write ROI [140700:145700, 8368:12368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11184 with read ROI [140700:145700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [140700:145700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22624 with read ROI [140700:145700, 12368:16368, 76368:80368] (5000, 4000, 4000) and write ROI [140700:145700, 12368:16368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7696 with read ROI [140700:145700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9695 with read ROI [140700:145700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11216 with read ROI [140700:145700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16771 with read ROI [140700:145700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29816 with read ROI [140700:145700, 16368:20368, 92368:96368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19013 with read ROI [140700:145700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [140700:145700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33098 with read ROI [140700:145700, 20368:24368, 96368:100368] (5000, 4000, 4000) and write ROI [140700:145700, 20368:24368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20223 with read ROI [140700:145700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [140700:145700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36613 with read ROI [140700:145700, 24368:28368, 100368:104368] (5000, 4000, 4000) and write ROI [140700:145700, 24368:28368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25462 with read ROI [140700:145700, 28368:32368, 68368:72368] (5000, 4000, 4000) and write ROI [140700:145700, 28368:32368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38478 with read ROI [140700:145700, 28368:32368, 100368:104368] (5000, 4000, 4000) and write ROI [140700:145700, 28368:32368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29954 with read ROI [140700:145700, 32368:36368, 76368:80368] (5000, 4000, 4000) and write ROI [140700:145700, 32368:36368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18027 with read ROI [140700:145700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [140700:145700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33240 with read ROI [140700:145700, 36368:40368, 80368:84368] (5000, 4000, 4000) and write ROI [140700:145700, 36368:40368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46491 with read ROI [140700:145700, 36368:40368, 108368:111944] (5000, 4000, 3576) and write ROI [140700:145700, 36368:40368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19193 with read ROI [140700:145700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [140700:145700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34989 with read ROI [140700:145700, 40368:44368, 80368:84368] (5000, 4000, 4000) and write ROI [140700:145700, 40368:44368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25612 with read ROI [140700:145700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [140700:145700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48713 with read ROI [140700:145700, 44368:48368, 104368:108368] (5000, 4000, 4000) and write ROI [140700:145700, 44368:48368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33357 with read ROI [140700:145700, 48368:52368, 68368:72368] (5000, 4000, 4000) and write ROI [140700:145700, 48368:52368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21714 with read ROI [140700:145700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [140700:145700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30149 with read ROI [140700:145700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [140700:145700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48794 with read ROI [140700:145700, 52368:56368, 96368:100368] (5000, 4000, 4000) and write ROI [140700:145700, 52368:56368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33440 with read ROI [140700:145700, 56368:60368, 60368:64368] (5000, 4000, 4000) and write ROI [140700:145700, 56368:60368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20574 with read ROI [140700:145700, 60368:64368, 20368:24368] (5000, 4000, 4000) and write ROI [140700:145700, 60368:64368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23074 with read ROI [140700:145700, 60368:64368, 28368:32368] (5000, 4000, 4000) and write ROI [140700:145700, 60368:64368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35194 with read ROI [140700:145700, 60368:64368, 60368:64368] (5000, 4000, 4000) and write ROI [140700:145700, 60368:64368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/55714 with read ROI [140700:145700, 60368:64368, 100368:104368] (5000, 4000, 4000) and write ROI [140700:145700, 60368:64368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38838 with read ROI [140700:145700, 64368:68368, 64368:68368] (5000, 4000, 4000) and write ROI [140700:145700, 64368:68368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53412 with read ROI [140700:145700, 64368:68368, 92368:96368] (5000, 4000, 4000) and write ROI [140700:145700, 64368:68368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37053 with read ROI [140700:145700, 68368:72368, 56368:60368] (5000, 4000, 4000) and write ROI [140700:145700, 68368:72368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/55803 with read ROI [140700:145700, 68368:72368, 92368:96368] (5000, 4000, 4000) and write ROI [140700:145700, 68368:72368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38929 with read ROI [140700:145700, 72368:76368, 56368:60368] (5000, 4000, 4000) and write ROI [140700:145700, 72368:76368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53503 with read ROI [140700:145700, 72368:76368, 84368:88368] (5000, 4000, 4000) and write ROI [140700:145700, 72368:76368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44836 with read ROI [140700:145700, 76368:80368, 64368:68368] (5000, 4000, 4000) and write ROI [140700:145700, 76368:80368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/71456 with read ROI [140700:145700, 76368:80368, 108368:111944] (5000, 4000, 3576) and write ROI [140700:145700, 76368:80368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20804 with read ROI [140700:145700, 80368:84368, 368:4368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22029 with read ROI [140700:145700, 80368:84368, 4368:8368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23304 with read ROI [140700:145700, 80368:84368, 8368:12368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24630 with read ROI [140700:145700, 80368:84368, 12368:16368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26008 with read ROI [140700:145700, 80368:84368, 16368:20368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27439 with read ROI [140700:145700, 80368:84368, 20368:24368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28924 with read ROI [140700:145700, 80368:84368, 24368:28368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30464 with read ROI [140700:145700, 80368:84368, 28368:32368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32060 with read ROI [140700:145700, 80368:84368, 32368:36368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33713 with read ROI [140700:145700, 80368:84368, 36368:40368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35424 with read ROI [140700:145700, 80368:84368, 40368:44368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37194 with read ROI [140700:145700, 80368:84368, 44368:48368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/39024 with read ROI [140700:145700, 80368:84368, 48368:52368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40915 with read ROI [140700:145700, 80368:84368, 52368:56368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42868 with read ROI [140700:145700, 80368:84368, 56368:60368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44884 with read ROI [140700:145700, 80368:84368, 60368:64368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46964 with read ROI [140700:145700, 80368:84368, 64368:68368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/49109 with read ROI [140700:145700, 80368:84368, 68368:72368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51320 with read ROI [140700:145700, 80368:84368, 72368:76368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53598 with read ROI [140700:145700, 80368:84368, 76368:80368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58359 with read ROI [140700:145700, 80368:84368, 84368:88368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/66028 with read ROI [140700:145700, 80368:84368, 96368:100368] (5000, 4000, 4000) and write ROI [140700:145700, 80368:84368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/74354 with read ROI [140700:145700, 80368:84368, 108368:111944] (5000, 4000, 3576) and write ROI [140700:145700, 80368:84368, 108368:111944] (5000, 4000, 3576)
