start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/120 with read ROI [700:5700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18141 with read ROI [125700:130700, 60368:64368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 60368:64368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19269 with read ROI [125700:130700, 60368:64368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 60368:64368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25649 with read ROI [125700:130700, 60368:64368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 60368:64368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42509 with read ROI [125700:130700, 60368:64368, 88368:92368] (5000, 4000, 4000) and write ROI [125700:130700, 60368:64368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24312 with read ROI [125700:130700, 64368:68368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 64368:68368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38706 with read ROI [125700:130700, 64368:68368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 64368:68368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27163 with read ROI [125700:130700, 68368:72368, 44368:48368] (5000, 4000, 4000) and write ROI [125700:130700, 68368:72368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48833 with read ROI [125700:130700, 68368:72368, 92368:96368] (5000, 4000, 4000) and write ROI [125700:130700, 68368:72368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33480 with read ROI [125700:130700, 72368:76368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 72368:76368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60611 with read ROI [125700:130700, 72368:76368, 108368:111944] (5000, 4000, 3576) and write ROI [125700:130700, 72368:76368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16195 with read ROI [125700:130700, 76368:80368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17230 with read ROI [125700:130700, 76368:80368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18311 with read ROI [125700:130700, 76368:80368, 8368:12368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19439 with read ROI [125700:130700, 76368:80368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20615 with read ROI [125700:130700, 76368:80368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21840 with read ROI [125700:130700, 76368:80368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23115 with read ROI [125700:130700, 76368:80368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24441 with read ROI [125700:130700, 76368:80368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25819 with read ROI [125700:130700, 76368:80368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27250 with read ROI [125700:130700, 76368:80368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30275 with read ROI [125700:130700, 76368:80368, 44368:48368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33524 with read ROI [125700:130700, 76368:80368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37005 with read ROI [125700:130700, 76368:80368, 60368:64368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51131 with read ROI [125700:130700, 76368:80368, 88368:92368] (5000, 4000, 4000) and write ROI [125700:130700, 76368:80368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/65884 with read ROI [125700:130700, 80368:84368, 108368:111944] (5000, 4000, 3576) and write ROI [125700:130700, 80368:84368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18402 with read ROI [125700:130700, 84368:88368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 84368:88368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19530 with read ROI [125700:130700, 84368:88368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 84368:88368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21931 with read ROI [125700:130700, 84368:88368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 84368:88368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24532 with read ROI [125700:130700, 84368:88368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 84368:88368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27341 with read ROI [125700:130700, 84368:88368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 84368:88368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31962 with read ROI [125700:130700, 84368:88368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 84368:88368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37096 with read ROI [125700:130700, 84368:88368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 84368:88368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44786 with read ROI [125700:130700, 84368:88368, 68368:72368] (5000, 4000, 4000) and write ROI [125700:130700, 84368:88368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53500 with read ROI [125700:130700, 84368:88368, 84368:88368] (5000, 4000, 4000) and write ROI [125700:130700, 84368:88368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/65930 with read ROI [125700:130700, 84368:88368, 104368:108368] (5000, 4000, 4000) and write ROI [125700:130700, 84368:88368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25957 with read ROI [125700:130700, 88368:92368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 88368:92368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/37143 with read ROI [125700:130700, 88368:92368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 88368:92368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51269 with read ROI [125700:130700, 88368:92368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 88368:92368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/68678 with read ROI [125700:130700, 88368:92368, 104368:108368] (5000, 4000, 4000) and write ROI [125700:130700, 88368:92368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27436 with read ROI [125700:130700, 92368:96368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 92368:96368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/39021 with read ROI [125700:130700, 92368:96368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 92368:96368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53595 with read ROI [125700:130700, 92368:96368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 92368:96368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/71501 with read ROI [125700:130700, 92368:96368, 104368:108368] (5000, 4000, 4000) and write ROI [125700:130700, 92368:96368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28970 with read ROI [125700:130700, 96368:100368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 96368:100368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40961 with read ROI [125700:130700, 96368:100368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 96368:100368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/55990 with read ROI [125700:130700, 96368:100368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 96368:100368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/74400 with read ROI [125700:130700, 96368:100368, 104368:108368] (5000, 4000, 4000) and write ROI [125700:130700, 96368:100368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32156 with read ROI [125700:130700, 100368:103240, 24368:28368] (5000, 2872, 4000) and write ROI [125700:130700, 100368:103240, 24368:28368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/47060 with read ROI [125700:130700, 100368:103240, 56368:60368] (5000, 2872, 4000) and write ROI [125700:130700, 100368:103240, 56368:60368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/66124 with read ROI [125700:130700, 100368:103240, 88368:92368] (5000, 2872, 4000) and write ROI [125700:130700, 100368:103240, 88368:92368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4437 with read ROI [130700:135700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9516 with read ROI [130700:135700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17673 with read ROI [130700:135700, 368:4368, 80368:84368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10284 with read ROI [130700:135700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22504 with read ROI [130700:135700, 4368:8368, 92368:96368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13676 with read ROI [130700:135700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20032 with read ROI [130700:135700, 8368:12368, 80368:84368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5917 with read ROI [130700:135700, 12368:16368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7601 with read ROI [130700:135700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8897 with read ROI [130700:135700, 12368:16368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10341 with read ROI [130700:135700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22561 with read ROI [130700:135700, 12368:16368, 84368:88368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13735 with read ROI [130700:135700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [130700:135700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21316 with read ROI [130700:135700, 16368:20368, 76368:80368] (5000, 4000, 4000) and write ROI [130700:135700, 16368:20368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12863 with read ROI [130700:135700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21347 with read ROI [130700:135700, 20368:24368, 72368:76368] (5000, 4000, 4000) and write ROI [130700:135700, 20368:24368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6538 with read ROI [130700:135700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7099 with read ROI [130700:135700, 24368:28368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7694 with read ROI [130700:135700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8324 with read ROI [130700:135700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8990 with read ROI [130700:135700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9693 with read ROI [130700:135700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10434 with read ROI [130700:135700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11214 with read ROI [130700:135700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12895 with read ROI [130700:135700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28274 with read ROI [130700:135700, 24368:28368, 88368:92368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17883 with read ROI [130700:135700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29847 with read ROI [130700:135700, 28368:32368, 88368:92368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16836 with read ROI [130700:135700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31477 with read ROI [130700:135700, 32368:36368, 88368:92368] (5000, 4000, 4000) and write ROI [130700:135700, 32368:36368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21481 with read ROI [130700:135700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [130700:135700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38476 with read ROI [130700:135700, 36368:40368, 100368:104368] (5000, 4000, 4000) and write ROI [130700:135700, 36368:40368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20292 with read ROI [130700:135700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33201 with read ROI [130700:135700, 40368:44368, 84368:88368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20329 with read ROI [130700:135700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31585 with read ROI [130700:135700, 44368:48368, 76368:80368] (5000, 4000, 4000) and write ROI [130700:135700, 44368:48368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10647 with read ROI [130700:135700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11427 with read ROI [130700:135700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12247 with read ROI [130700:135700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13108 with read ROI [130700:135700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14011 with read ROI [130700:135700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14957 with read ROI [130700:135700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15947 with read ROI [130700:135700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16982 with read ROI [130700:135700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20367 with read ROI [130700:135700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36757 with read ROI [130700:135700, 48368:52368, 84368:88368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20406 with read ROI [130700:135700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35026 with read ROI [130700:135700, 52368:56368, 76368:80368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13187 with read ROI [130700:135700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15036 with read ROI [130700:135700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17061 with read ROI [130700:135700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19270 with read ROI [130700:135700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27081 with read ROI [130700:135700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48751 with read ROI [130700:135700, 56368:60368, 100368:104368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35107 with read ROI [130700:135700, 60368:64368, 68368:72368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53281 with read ROI [130700:135700, 60368:64368, 104368:108368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35149 with read ROI [130700:135700, 64368:68368, 64368:68368] (5000, 4000, 4000) and write ROI [130700:135700, 64368:68368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15162 with read ROI [130700:135700, 68368:72368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16152 with read ROI [130700:135700, 68368:72368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17187 with read ROI [130700:135700, 68368:72368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18268 with read ROI [130700:135700, 68368:72368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19396 with read ROI [130700:135700, 68368:72368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20572 with read ROI [130700:135700, 68368:72368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21797 with read ROI [130700:135700, 68368:72368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24398 with read ROI [130700:135700, 68368:72368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36962 with read ROI [130700:135700, 68368:72368, 64368:68368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17231 with read ROI [130700:135700, 72368:76368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20616 with read ROI [130700:135700, 72368:76368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23116 with read ROI [130700:135700, 72368:76368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25820 with read ROI [130700:135700, 72368:76368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 32368:36368] (5000, 4000, 4000)
