start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4 with read ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46527 with read ROI [130700:135700, 48368:52368, 104368:108368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31662 with read ROI [130700:135700, 52368:56368, 68368:72368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/50922 with read ROI [130700:135700, 52368:56368, 108368:111944] (5000, 4000, 3576) and write ROI [130700:135700, 52368:56368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21671 with read ROI [130700:135700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36836 with read ROI [130700:135700, 56368:60368, 76368:80368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13228 with read ROI [130700:135700, 60368:64368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14131 with read ROI [130700:135700, 60368:64368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15077 with read ROI [130700:135700, 60368:64368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16067 with read ROI [130700:135700, 60368:64368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17102 with read ROI [130700:135700, 60368:64368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18183 with read ROI [130700:135700, 60368:64368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19311 with read ROI [130700:135700, 60368:64368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20487 with read ROI [130700:135700, 60368:64368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28607 with read ROI [130700:135700, 60368:64368, 52368:56368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46647 with read ROI [130700:135700, 60368:64368, 92368:96368] (5000, 4000, 4000) and write ROI [130700:135700, 60368:64368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33438 with read ROI [130700:135700, 64368:68368, 60368:64368] (5000, 4000, 4000) and write ROI [130700:135700, 64368:68368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51045 with read ROI [130700:135700, 64368:68368, 96368:100368] (5000, 4000, 4000) and write ROI [130700:135700, 64368:68368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28692 with read ROI [130700:135700, 68368:72368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46732 with read ROI [130700:135700, 68368:72368, 84368:88368] (5000, 4000, 4000) and write ROI [130700:135700, 68368:72368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27251 with read ROI [130700:135700, 72368:76368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44696 with read ROI [130700:135700, 72368:76368, 76368:80368] (5000, 4000, 4000) and write ROI [130700:135700, 72368:76368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31917 with read ROI [130700:135700, 76368:80368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 76368:80368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38881 with read ROI [130700:135700, 76368:80368, 60368:64368] (5000, 4000, 4000) and write ROI [130700:135700, 76368:80368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/60701 with read ROI [130700:135700, 76368:80368, 100368:104368] (5000, 4000, 4000) and write ROI [130700:135700, 76368:80368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15585 with read ROI [135700:140700, 368:4368, 68368:72368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17701 with read ROI [135700:140700, 368:4368, 76368:80368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4493 with read ROI [135700:140700, 4368:8368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4928 with read ROI [135700:140700, 4368:8368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5393 with read ROI [135700:140700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5889 with read ROI [135700:140700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6417 with read ROI [135700:140700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6978 with read ROI [135700:140700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7573 with read ROI [135700:140700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8203 with read ROI [135700:140700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9572 with read ROI [135700:140700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22533 with read ROI [135700:140700, 4368:8368, 88368:92368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10342 with read ROI [135700:140700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29722 with read ROI [135700:140700, 8368:12368, 104368:108368] (5000, 4000, 4000) and write ROI [135700:140700, 8368:12368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15672 with read ROI [135700:140700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26727 with read ROI [135700:140700, 12368:16368, 92368:96368] (5000, 4000, 4000) and write ROI [135700:140700, 12368:16368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15703 with read ROI [135700:140700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [135700:140700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25327 with read ROI [135700:140700, 16368:20368, 84368:88368] (5000, 4000, 4000) and write ROI [135700:140700, 16368:20368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18979 with read ROI [135700:140700, 20368:24368, 60368:64368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28275 with read ROI [135700:140700, 20368:24368, 88368:92368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14778 with read ROI [135700:140700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25392 with read ROI [135700:140700, 24368:28368, 76368:80368] (5000, 4000, 4000) and write ROI [135700:140700, 24368:28368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13866 with read ROI [135700:140700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26857 with read ROI [135700:140700, 28368:32368, 76368:80368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17953 with read ROI [135700:140700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29917 with read ROI [135700:140700, 32368:36368, 80368:84368] (5000, 4000, 4000) and write ROI [135700:140700, 32368:36368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9129 with read ROI [135700:140700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9832 with read ROI [135700:140700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10573 with read ROI [135700:140700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11353 with read ROI [135700:140700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12173 with read ROI [135700:140700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13034 with read ROI [135700:140700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13937 with read ROI [135700:140700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14883 with read ROI [135700:140700, 36368:40368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16908 with read ROI [135700:140700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31549 with read ROI [135700:140700, 36368:40368, 80368:84368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40404 with read ROI [135700:140700, 36368:40368, 100368:104368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28450 with read ROI [135700:140700, 40368:44368, 68368:72368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10648 with read ROI [135700:140700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11428 with read ROI [135700:140700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12248 with read ROI [135700:140700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13109 with read ROI [135700:140700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14958 with read ROI [135700:140700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16983 with read ROI [135700:140700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21593 with read ROI [135700:140700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34988 with read ROI [135700:140700, 44368:48368, 80368:84368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22907 with read ROI [135700:140700, 48368:52368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38627 with read ROI [135700:140700, 48368:52368, 84368:88368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13188 with read ROI [135700:140700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15037 with read ROI [135700:140700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17062 with read ROI [135700:140700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19271 with read ROI [135700:140700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24273 with read ROI [135700:140700, 52368:56368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40558 with read ROI [135700:140700, 52368:56368, 84368:88368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14132 with read ROI [135700:140700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16068 with read ROI [135700:140700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18184 with read ROI [135700:140700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20488 with read ROI [135700:140700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27123 with read ROI [135700:140700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44568 with read ROI [135700:140700, 56368:60368, 88368:92368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28650 with read ROI [135700:140700, 60368:64368, 48368:52368] (5000, 4000, 4000) and write ROI [135700:140700, 60368:64368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46690 with read ROI [135700:140700, 60368:64368, 88368:92368] (5000, 4000, 4000) and write ROI [135700:140700, 60368:64368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15163 with read ROI [135700:140700, 64368:68368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16153 with read ROI [135700:140700, 64368:68368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19397 with read ROI [135700:140700, 64368:68368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21798 with read ROI [135700:140700, 64368:68368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25777 with read ROI [135700:140700, 64368:68368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44653 with read ROI [135700:140700, 64368:68368, 80368:84368] (5000, 4000, 4000) and write ROI [135700:140700, 64368:68368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27252 with read ROI [135700:140700, 68368:72368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46777 with read ROI [135700:140700, 68368:72368, 80368:84368] (5000, 4000, 4000) and write ROI [135700:140700, 68368:72368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31918 with read ROI [135700:140700, 72368:76368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/55802 with read ROI [135700:140700, 72368:76368, 92368:96368] (5000, 4000, 4000) and write ROI [135700:140700, 72368:76368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44788 with read ROI [135700:140700, 76368:80368, 68368:72368] (5000, 4000, 4000) and write ROI [135700:140700, 76368:80368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19579 with read ROI [135700:140700, 80368:84368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20755 with read ROI [135700:140700, 80368:84368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23255 with read ROI [135700:140700, 80368:84368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25959 with read ROI [135700:140700, 80368:84368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28875 with read ROI [135700:140700, 80368:84368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32011 with read ROI [135700:140700, 80368:84368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35375 with read ROI [135700:140700, 80368:84368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38975 with read ROI [135700:140700, 80368:84368, 52368:56368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42819 with read ROI [135700:140700, 80368:84368, 60368:64368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44835 with read ROI [135700:140700, 80368:84368, 64368:68368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/49060 with read ROI [135700:140700, 80368:84368, 72368:76368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53549 with read ROI [135700:140700, 80368:84368, 80368:84368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58310 with read ROI [135700:140700, 80368:84368, 88368:92368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/63351 with read ROI [135700:140700, 80368:84368, 96368:100368] (5000, 4000, 4000) and write ROI [135700:140700, 80368:84368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/71455 with read ROI [135700:140700, 80368:84368, 108368:111944] (5000, 4000, 3576) and write ROI [135700:140700, 80368:84368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20803 with read ROI [135700:140700, 84368:88368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22028 with read ROI [135700:140700, 84368:88368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23303 with read ROI [135700:140700, 84368:88368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24629 with read ROI [135700:140700, 84368:88368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26007 with read ROI [135700:140700, 84368:88368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27438 with read ROI [135700:140700, 84368:88368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30463 with read ROI [135700:140700, 84368:88368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33712 with read ROI [135700:140700, 84368:88368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 84368:88368, 36368:40368] (5000, 4000, 4000)
