start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4 with read ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11250 with read ROI [145700:150700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [145700:150700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12104 with read ROI [145700:150700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [145700:150700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15839 with read ROI [145700:150700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [145700:150700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9871 with read ROI [145700:150700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [145700:150700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21595 with read ROI [145700:150700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [145700:150700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12329 with read ROI [145700:150700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [145700:150700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18186 with read ROI [145700:150700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [145700:150700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25736 with read ROI [145700:150700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [145700:150700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25779 with read ROI [145700:150700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [145700:150700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8265 with read ROI [150700:155700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [150700:155700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14685 with read ROI [150700:155700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [150700:155700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15706 with read ROI [150700:155700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [150700:155700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8361 with read ROI [150700:155700, 12368:16368, 8368:12368] (5000, 4000, 4000) and write ROI [150700:155700, 12368:16368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10505 with read ROI [150700:155700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [150700:155700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13904 with read ROI [150700:155700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [150700:155700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15876 with read ROI [150700:155700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [150700:155700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10651 with read ROI [150700:155700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [150700:155700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22910 with read ROI [150700:155700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [150700:155700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16071 with read ROI [150700:155700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [150700:155700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23033 with read ROI [150700:155700, 48368:52368, 32368:36368] (5000, 4000, 4000) and write ROI [150700:155700, 48368:52368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25780 with read ROI [150700:155700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [150700:155700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33529 with read ROI [150700:155700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [150700:155700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24491 with read ROI [150700:155700, 60368:63624, 24368:28368] (5000, 3256, 4000) and write ROI [150700:155700, 60368:63624, 24368:28368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14717 with read ROI [155700:160700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [155700:160700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9731 with read ROI [155700:160700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [155700:160700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11286 with read ROI [155700:160700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [155700:160700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17957 with read ROI [155700:160700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [155700:160700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20297 with read ROI [155700:160700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [155700:160700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20334 with read ROI [155700:160700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [155700:160700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24198 with read ROI [155700:160700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [155700:160700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13192 with read ROI [155700:160700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [155700:160700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30111 with read ROI [155700:160700, 36368:40368, 60368:63624] (5000, 4000, 3256) and write ROI [155700:160700, 36368:40368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24318 with read ROI [155700:160700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [155700:160700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21802 with read ROI [155700:160700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [155700:160700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31877 with read ROI [155700:160700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [155700:160700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18408 with read ROI [155700:160700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [155700:160700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10440 with read ROI [160700:165700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [160700:165700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9732 with read ROI [160700:165700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [160700:165700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11287 with read ROI [160700:165700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [160700:165700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16877 with read ROI [160700:165700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [160700:165700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11395 with read ROI [160700:165700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [160700:165700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13114 with read ROI [160700:165700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [160700:165700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15002 with read ROI [160700:165700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [160700:165700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22952 with read ROI [160700:165700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [160700:165700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28613 with read ROI [160700:165700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [160700:165700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23035 with read ROI [160700:165700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [160700:165700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24448 with read ROI [160700:165700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [160700:165700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33576 with read ROI [160700:165700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [160700:165700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21985 with read ROI [160700:165700, 60368:63624, 8368:12368] (5000, 3256, 4000) and write ROI [160700:165700, 60368:63624, 8368:12368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12074 with read ROI [165700:170700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [165700:170700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12969 with read ROI [165700:170700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [165700:170700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9135 with read ROI [165700:170700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [165700:170700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12216 with read ROI [165700:170700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [165700:170700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20336 with read ROI [165700:170700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [165700:170700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22874 with read ROI [165700:170700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [165700:170700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25617 with read ROI [165700:170700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [165700:170700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28573 with read ROI [165700:170700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [165700:170700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18232 with read ROI [165700:170700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [165700:170700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19447 with read ROI [165700:170700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [165700:170700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20668 with read ROI [165700:170700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [165700:170700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21939 with read ROI [165700:170700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [165700:170700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27396 with read ROI [165700:170700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [165700:170700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24635 with read ROI [165700:170700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [165700:170700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15809 with read ROI [170700:175700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [170700:175700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16879 with read ROI [170700:175700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [170700:175700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24126 with read ROI [170700:175700, 8368:12368, 60368:63624] (5000, 4000, 3256) and write ROI [170700:175700, 8368:12368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19161 with read ROI [170700:175700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [170700:175700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14058 with read ROI [170700:175700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [170700:175700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16034 with read ROI [170700:175700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [170700:175700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21720 with read ROI [170700:175700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [170700:175700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19361 with read ROI [170700:175700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [170700:175700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19448 with read ROI [170700:175700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [170700:175700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33578 with read ROI [170700:175700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [170700:175700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33624 with read ROI [170700:175700, 48368:52368, 44368:48368] (5000, 4000, 4000) and write ROI [170700:175700, 48368:52368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23310 with read ROI [170700:175700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [170700:175700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/40970 with read ROI [170700:175700, 60368:63624, 48368:52368] (5000, 3256, 4000) and write ROI [170700:175700, 60368:63624, 48368:52368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9137 with read ROI [175700:180700, 4368:8368, 368:4368] (5000, 4000, 4000) and write ROI [175700:180700, 4368:8368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10656 with read ROI [175700:180700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [175700:180700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22915 with read ROI [175700:180700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [175700:180700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22955 with read ROI [175700:180700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [175700:180700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28616 with read ROI [175700:180700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [175700:180700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30241 with read ROI [175700:180700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [175700:180700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30285 with read ROI [175700:180700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [175700:180700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/38890 with read ROI [175700:180700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [175700:180700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21941 with read ROI [175700:180700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [175700:180700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23263 with read ROI [175700:180700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [175700:180700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33720 with read ROI [175700:180700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [175700:180700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/44940 with read ROI [175700:180700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [175700:180700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/47070 with read ROI [175700:180700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [175700:180700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24128 with read ROI [180700:185700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [180700:185700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10657 with read ROI [180700:185700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [180700:185700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21641 with read ROI [180700:185700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [180700:185700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22956 with read ROI [180700:185700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [180700:185700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31753 with read ROI [180700:185700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [180700:185700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18278 with read ROI [180700:185700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [180700:185700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31882 with read ROI [180700:185700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [180700:185700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23217 with read ROI [180700:185700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [180700:185700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22037 with read ROI [180700:185700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [180700:185700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24737 with read ROI [180700:185700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [180700:185700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45042 with read ROI [180700:185700, 60368:63624, 48368:52368] (5000, 3256, 4000) and write ROI [180700:185700, 60368:63624, 48368:52368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22840 with read ROI [185700:190700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [185700:190700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18113 with read ROI [185700:190700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [185700:190700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16037 with read ROI [185700:190700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [185700:190700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30158 with read ROI [185700:190700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [185700:190700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33449 with read ROI [185700:190700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [185700:190700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31839 with read ROI [185700:190700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [185700:190700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17287 with read ROI [185700:190700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [185700:190700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23218 with read ROI [185700:190700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [185700:190700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20765 with read ROI [185700:190700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [185700:190700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22087 with read ROI [185700:190700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [185700:190700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/47072 with read ROI [185700:190700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [185700:190700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/47123 with read ROI [185700:190700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [185700:190700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39235 with read ROI [185700:190700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [185700:190700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17033 with read ROI [190700:195700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [190700:195700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21683 with read ROI [190700:195700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [190700:195700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31755 with read ROI [190700:195700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [190700:195700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20541 with read ROI [190700:195700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [190700:195700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23084 with read ROI [190700:195700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [190700:195700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30288 with read ROI [190700:195700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [190700:195700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25877 with read ROI [190700:195700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [190700:195700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19590 with read ROI [190700:195700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [190700:195700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37204 with read ROI [190700:195700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [190700:195700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/44943 with read ROI [190700:195700, 44368:48368, 56368:60368] (5000, 4000, 4000) and write ROI [190700:195700, 44368:48368, 56368:60368] (5000, 4000, 4000)
