start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/455 with read ROI [700:5700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16028 with read ROI [140700:145700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [140700:145700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19313 with read ROI [140700:145700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [140700:145700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30191 with read ROI [140700:145700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [140700:145700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11124 with read ROI [145700:150700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [145700:150700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9633 with read ROI [145700:150700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [145700:150700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14715 with read ROI [145700:150700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [145700:150700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16772 with read ROI [145700:150700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [145700:150700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16839 with read ROI [145700:150700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [145700:150700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22759 with read ROI [145700:150700, 24368:28368, 60368:63624] (5000, 4000, 3256) and write ROI [145700:150700, 24368:28368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19119 with read ROI [145700:150700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [145700:150700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13111 with read ROI [145700:150700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [145700:150700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25613 with read ROI [145700:150700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [145700:150700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28569 with read ROI [145700:150700, 44368:48368, 56368:60368] (5000, 4000, 4000) and write ROI [145700:150700, 44368:48368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18228 with read ROI [145700:150700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [145700:150700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30235 with read ROI [145700:150700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [145700:150700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5455 with read ROI [150700:155700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [150700:155700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9665 with read ROI [150700:155700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [150700:155700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13802 with read ROI [150700:155700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [150700:155700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8395 with read ROI [150700:155700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [150700:155700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14850 with read ROI [150700:155700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [150700:155700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12213 with read ROI [150700:155700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [150700:155700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15951 with read ROI [150700:155700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [150700:155700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25614 with read ROI [150700:155700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [150700:155700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13232 with read ROI [150700:155700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [150700:155700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15123 with read ROI [150700:155700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [150700:155700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23076 with read ROI [150700:155700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [150700:155700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25824 with read ROI [150700:155700, 56368:60368, 32368:36368] (5000, 4000, 4000) and write ROI [150700:155700, 56368:60368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8297 with read ROI [155700:160700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [155700:160700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14749 with read ROI [155700:160700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [155700:160700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12106 with read ROI [155700:160700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [155700:160700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21486 with read ROI [155700:160700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [155700:160700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12214 with read ROI [155700:160700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [155700:160700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14016 with read ROI [155700:160700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [155700:160700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15991 with read ROI [155700:160700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [155700:160700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28571 with read ROI [155700:160700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [155700:160700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31748 with read ROI [155700:160700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [155700:160700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30194 with read ROI [155700:160700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [155700:160700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31833 with read ROI [155700:160700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [155700:160700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33530 with read ROI [155700:160700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [155700:160700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25870 with read ROI [155700:160700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [155700:160700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7105 with read ROI [160700:165700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [160700:165700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12073 with read ROI [160700:165700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [160700:165700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10542 with read ROI [160700:165700, 12368:16368, 12368:16368] (5000, 4000, 4000) and write ROI [160700:165700, 12368:16368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14888 with read ROI [160700:165700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [160700:165700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15915 with read ROI [160700:165700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [160700:165700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12292 with read ROI [160700:165700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [160700:165700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30112 with read ROI [160700:165700, 32368:36368, 60368:63624] (5000, 4000, 3256) and write ROI [160700:165700, 32368:36368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19317 with read ROI [160700:165700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [160700:165700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21760 with read ROI [160700:165700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [160700:165700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28742 with read ROI [160700:165700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [160700:165700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19537 with read ROI [160700:165700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [160700:165700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33669 with read ROI [160700:165700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [160700:165700, 60368:63624, 40368:44368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19018 with read ROI [165700:170700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [165700:170700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19052 with read ROI [165700:170700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [165700:170700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13040 with read ROI [165700:170700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [165700:170700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10654 with read ROI [165700:170700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [165700:170700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20413 with read ROI [165700:170700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [165700:170700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16033 with read ROI [165700:170700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [165700:170700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28614 with read ROI [165700:170700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [165700:170700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33445 with read ROI [165700:170700, 36368:40368, 60368:63624] (5000, 4000, 3256) and write ROI [165700:170700, 36368:40368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23079 with read ROI [165700:170700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [165700:170700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19492 with read ROI [165700:170700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [165700:170700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30374 with read ROI [165700:170700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [165700:170700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20809 with read ROI [165700:170700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [165700:170700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10544 with read ROI [170700:175700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [170700:175700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19124 with read ROI [170700:175700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [170700:175700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10655 with read ROI [170700:175700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [170700:175700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24240 with read ROI [170700:175700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [170700:175700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24321 with read ROI [170700:175700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [170700:175700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20537 with read ROI [170700:175700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [170700:175700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24406 with read ROI [170700:175700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [170700:175700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33533 with read ROI [170700:175700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [170700:175700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21894 with read ROI [170700:175700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [170700:175700, 44368:48368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20762 with read ROI [170700:175700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [170700:175700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26014 with read ROI [170700:175700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [170700:175700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33768 with read ROI [170700:175700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [170700:175700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10581 with read ROI [175700:180700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [175700:180700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13079 with read ROI [175700:180700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [175700:180700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25580 with read ROI [175700:180700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [175700:180700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27050 with read ROI [175700:180700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [175700:180700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30115 with read ROI [175700:180700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [175700:180700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18234 with read ROI [175700:180700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [175700:180700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23081 with read ROI [175700:180700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [175700:180700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21850 with read ROI [175700:180700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [175700:180700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18412 with read ROI [175700:180700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [175700:180700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20763 with read ROI [175700:180700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [175700:180700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23360 with read ROI [175700:180700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [175700:180700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27545 with read ROI [175700:180700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [175700:180700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15882 with read ROI [180700:185700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [180700:185700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11437 with read ROI [180700:185700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [180700:185700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13157 with read ROI [180700:185700, 12368:16368, 8368:12368] (5000, 4000, 4000) and write ROI [180700:185700, 12368:16368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21681 with read ROI [180700:185700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [180700:185700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28617 with read ROI [180700:185700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [180700:185700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19406 with read ROI [180700:185700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [180700:185700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27261 with read ROI [180700:185700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [180700:185700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33580 with read ROI [180700:185700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [180700:185700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31973 with read ROI [180700:185700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [180700:185700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33673 with read ROI [180700:185700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [180700:185700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30472 with read ROI [180700:185700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [180700:185700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/42925 with read ROI [180700:185700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [180700:185700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/41022 with read ROI [180700:185700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [180700:185700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/43026 with read ROI [180700:185700, 60368:63624, 44368:48368] (5000, 3256, 4000) and write ROI [180700:185700, 60368:63624, 44368:48368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14968 with read ROI [185700:190700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [185700:190700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15007 with read ROI [185700:190700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [185700:190700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22957 with read ROI [185700:190700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [185700:190700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18236 with read ROI [185700:190700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [185700:190700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27218 with read ROI [185700:190700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [185700:190700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21852 with read ROI [185700:190700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [185700:190700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33581 with read ROI [185700:190700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [185700:190700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30425 with read ROI [185700:190700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [185700:190700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27448 with read ROI [185700:190700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [185700:190700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/44942 with read ROI [185700:190700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [185700:190700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37302 with read ROI [185700:190700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [185700:190700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26167 with read ROI [185700:190700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [185700:190700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14023 with read ROI [190700:195700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [190700:195700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21643 with read ROI [190700:195700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [190700:195700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24284 with read ROI [190700:195700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [190700:195700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30159 with read ROI [190700:195700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [190700:195700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33450 with read ROI [190700:195700, 16368:20368, 60368:63624] (5000, 4000, 3256) and write ROI [190700:195700, 16368:20368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31840 with read ROI [190700:195700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [190700:195700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37018 with read ROI [190700:195700, 24368:28368, 60368:63624] (5000, 4000, 3256) and write ROI [190700:195700, 24368:28368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18415 with read ROI [190700:195700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [190700:195700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24592 with read ROI [190700:195700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [190700:195700, 36368:40368, 16368:20368] (5000, 4000, 4000)
