start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/220 with read ROI [700:5700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20258 with read ROI [140700:145700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [140700:145700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24120 with read ROI [140700:145700, 32368:36368, 60368:63624] (5000, 4000, 3256) and write ROI [140700:145700, 32368:36368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19193 with read ROI [140700:145700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [140700:145700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18104 with read ROI [140700:145700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [140700:145700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30108 with read ROI [140700:145700, 48368:52368, 60368:63624] (5000, 4000, 3256) and write ROI [140700:145700, 48368:52368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25693 with read ROI [140700:145700, 52368:56368, 44368:48368] (5000, 4000, 4000) and write ROI [140700:145700, 52368:56368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16154 with read ROI [140700:145700, 60368:63624, 4368:8368] (5000, 3256, 4000) and write ROI [140700:145700, 60368:63624, 4368:8368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10344 with read ROI [145700:150700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [145700:150700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10374 with read ROI [145700:150700, 4368:8368, 32368:36368] (5000, 4000, 4000) and write ROI [145700:150700, 4368:8368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12866 with read ROI [145700:150700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [145700:150700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7730 with read ROI [145700:150700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [145700:150700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12965 with read ROI [145700:150700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [145700:150700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16874 with read ROI [145700:150700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [145700:150700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17991 with read ROI [145700:150700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [145700:150700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11430 with read ROI [145700:150700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [145700:150700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24235 with read ROI [145700:150700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [145700:150700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19273 with read ROI [145700:150700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [145700:150700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30150 with read ROI [145700:150700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [145700:150700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23075 with read ROI [145700:150700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [145700:150700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24445 with read ROI [145700:150700, 60368:63624, 28368:32368] (5000, 3256, 4000) and write ROI [145700:150700, 60368:63624, 28368:32368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11975 with read ROI [150700:155700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [150700:155700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17822 with read ROI [150700:155700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [150700:155700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13835 with read ROI [150700:155700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [150700:155700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17921 with read ROI [150700:155700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [150700:155700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21485 with read ROI [150700:155700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [150700:155700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13977 with read ROI [150700:155700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [150700:155700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20371 with read ROI [150700:155700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [150700:155700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18106 with read ROI [150700:155700, 36368:40368, 28368:32368] (5000, 4000, 4000) and write ROI [150700:155700, 36368:40368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27085 with read ROI [150700:155700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [150700:155700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30151 with read ROI [150700:155700, 44368:48368, 56368:60368] (5000, 4000, 4000) and write ROI [150700:155700, 44368:48368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17191 with read ROI [150700:155700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [150700:155700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28740 with read ROI [150700:155700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [150700:155700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6511 with read ROI [155700:160700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [155700:160700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10439 with read ROI [155700:160700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [155700:160700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8396 with read ROI [155700:160700, 12368:16368, 4368:8368] (5000, 4000, 4000) and write ROI [155700:160700, 12368:16368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15841 with read ROI [155700:160700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [155700:160700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11394 with read ROI [155700:160700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [155700:160700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16987 with read ROI [155700:160700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [155700:160700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14055 with read ROI [155700:160700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [155700:160700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16031 with read ROI [155700:160700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [155700:160700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27127 with read ROI [155700:160700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [155700:160700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33443 with read ROI [155700:160700, 44368:48368, 60368:63624] (5000, 4000, 3256) and write ROI [155700:160700, 44368:48368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27212 with read ROI [155700:160700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [155700:160700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17281 with read ROI [155700:160700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [155700:160700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24538 with read ROI [155700:160700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [155700:160700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9029 with read ROI [160700:165700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [160700:165700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20227 with read ROI [160700:165700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [160700:165700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14852 with read ROI [160700:165700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [160700:165700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13942 with read ROI [160700:165700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [160700:165700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21560 with read ROI [160700:165700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [160700:165700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21598 with read ROI [160700:165700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [160700:165700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28532 with read ROI [160700:165700, 28368:32368, 60368:63624] (5000, 4000, 3256) and write ROI [160700:165700, 28368:32368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21677 with read ROI [160700:165700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [160700:165700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18189 with read ROI [160700:165700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [160700:165700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33444 with read ROI [160700:165700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [160700:165700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20578 with read ROI [160700:165700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [160700:165700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27257 with read ROI [160700:165700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [160700:165700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37057 with read ROI [160700:165700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [160700:165700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31969 with read ROI [160700:165700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [160700:165700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7139 with read ROI [165700:170700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [165700:170700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16843 with read ROI [165700:170700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [165700:170700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8433 with read ROI [165700:170700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [165700:170700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17995 with read ROI [165700:170700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [165700:170700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16989 with read ROI [165700:170700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [165700:170700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17028 with read ROI [165700:170700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [165700:170700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21678 with read ROI [165700:170700, 28368:32368, 36368:40368] (5000, 4000, 4000) and write ROI [165700:170700, 28368:32368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18190 with read ROI [165700:170700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [165700:170700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16159 with read ROI [165700:170700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [165700:170700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31879 with read ROI [165700:170700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [165700:170700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33577 with read ROI [165700:170700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [165700:170700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19585 with read ROI [165700:170700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [165700:170700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32065 with read ROI [165700:170700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [165700:170700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13873 with read ROI [170700:175700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [170700:175700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22764 with read ROI [170700:175700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [170700:175700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17996 with read ROI [170700:175700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [170700:175700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11435 with read ROI [170700:175700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [170700:175700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27049 with read ROI [170700:175700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [170700:175700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24280 with read ROI [170700:175700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [170700:175700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14181 with read ROI [170700:175700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [170700:175700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18276 with read ROI [170700:175700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [170700:175700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17239 with read ROI [170700:175700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [170700:175700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23215 with read ROI [170700:175700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [170700:175700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/40873 with read ROI [170700:175700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [170700:175700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33719 with read ROI [170700:175700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [170700:175700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10545 with read ROI [175700:180700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [175700:180700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16916 with read ROI [175700:180700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [175700:180700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21563 with read ROI [175700:180700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [175700:180700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15005 with read ROI [175700:180700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [175700:180700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12335 with read ROI [175700:180700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [175700:180700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18192 with read ROI [175700:180700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [175700:180700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30198 with read ROI [175700:180700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [175700:180700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35201 with read ROI [175700:180700, 32368:36368, 60368:63624] (5000, 4000, 3256) and write ROI [175700:180700, 32368:36368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17285 with read ROI [175700:180700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [175700:180700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35336 with read ROI [175700:180700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [175700:180700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24589 with read ROI [175700:180700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [175700:180700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28980 with read ROI [175700:180700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [175700:180700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/41021 with read ROI [175700:180700, 60368:63624, 44368:48368] (5000, 3256, 4000) and write ROI [175700:180700, 60368:63624, 44368:48368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12219 with read ROI [180700:185700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [180700:185700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15006 with read ROI [180700:185700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [180700:185700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27091 with read ROI [180700:185700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [180700:185700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23039 with read ROI [180700:185700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [180700:185700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33491 with read ROI [180700:185700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [180700:185700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33535 with read ROI [180700:185700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [180700:185700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19541 with read ROI [180700:185700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [180700:185700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27399 with read ROI [180700:185700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [180700:185700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/42876 with read ROI [180700:185700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [180700:185700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37251 with read ROI [180700:185700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [180700:185700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39131 with read ROI [180700:185700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [180700:185700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32218 with read ROI [180700:185700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [180700:185700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11400 with read ROI [185700:190700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [185700:190700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24204 with read ROI [185700:190700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [185700:190700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18194 with read ROI [185700:190700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [185700:190700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21765 with read ROI [185700:190700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [185700:190700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28703 with read ROI [185700:190700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [185700:190700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33536 with read ROI [185700:190700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [185700:190700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20718 with read ROI [185700:190700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [185700:190700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23313 with read ROI [185700:190700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [185700:190700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37252 with read ROI [185700:190700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [185700:190700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33821 with read ROI [185700:190700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [185700:190700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/51479 with read ROI [185700:190700, 56368:60368, 60368:63624] (5000, 4000, 3256) and write ROI [185700:190700, 56368:60368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32271 with read ROI [185700:190700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [185700:190700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27014 with read ROI [190700:195700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [190700:195700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25622 with read ROI [190700:195700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [190700:195700, 4368:8368, 52368:56368] (5000, 4000, 4000)
