start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/680 with read ROI [700:5700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [700:5700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15079 with read ROI [140700:145700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [140700:145700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15121 with read ROI [140700:145700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [140700:145700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20574 with read ROI [140700:145700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [140700:145700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7009 with read ROI [145700:150700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [145700:150700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12835 with read ROI [145700:150700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [145700:150700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15705 with read ROI [145700:150700, 8368:12368, 52368:56368] (5000, 4000, 4000) and write ROI [145700:150700, 8368:12368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18981 with read ROI [145700:150700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [145700:150700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7764 with read ROI [145700:150700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [145700:150700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13000 with read ROI [145700:150700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [145700:150700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20295 with read ROI [145700:150700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [145700:150700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24196 with read ROI [145700:150700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [145700:150700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28529 with read ROI [145700:150700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [145700:150700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27084 with read ROI [145700:150700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [145700:150700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15122 with read ROI [145700:150700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [145700:150700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21800 with read ROI [145700:150700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [145700:150700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33528 with read ROI [145700:150700, 60368:63624, 52368:56368] (5000, 3256, 4000) and write ROI [145700:150700, 60368:63624, 52368:56368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12836 with read ROI [150700:155700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [150700:155700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10438 with read ROI [150700:155700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [150700:155700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17887 with read ROI [150700:155700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [150700:155700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10540 with read ROI [150700:155700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [150700:155700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14886 with read ROI [150700:155700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [150700:155700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21558 with read ROI [150700:155700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [150700:155700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17025 with read ROI [150700:155700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [150700:155700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25654 with read ROI [150700:155700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [150700:155700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21716 with read ROI [150700:155700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [150700:155700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18272 with read ROI [150700:155700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [150700:155700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17280 with read ROI [150700:155700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [150700:155700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37055 with read ROI [150700:155700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [150700:155700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8329 with read ROI [155700:160700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [155700:160700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17888 with read ROI [155700:160700, 8368:12368, 52368:56368] (5000, 4000, 4000) and write ROI [155700:160700, 8368:12368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14816 with read ROI [155700:160700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [155700:160700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19085 with read ROI [155700:160700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [155700:160700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22797 with read ROI [155700:160700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [155700:160700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10652 with read ROI [155700:160700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [155700:160700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20372 with read ROI [155700:160700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [155700:160700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22911 with read ROI [155700:160700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [155700:160700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15082 with read ROI [155700:160700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [155700:160700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20534 with read ROI [155700:160700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [155700:160700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24403 with read ROI [155700:160700, 48368:52368, 32368:36368] (5000, 4000, 4000) and write ROI [155700:160700, 48368:52368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25825 with read ROI [155700:160700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [155700:160700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/38886 with read ROI [155700:160700, 56368:60368, 60368:63624] (5000, 4000, 3256) and write ROI [155700:160700, 56368:60368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31968 with read ROI [155700:160700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [155700:160700, 60368:63624, 40368:44368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10473 with read ROI [160700:165700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [160700:165700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20193 with read ROI [160700:165700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [160700:165700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8432 with read ROI [160700:165700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [160700:165700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21487 with read ROI [160700:165700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [160700:165700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17994 with read ROI [160700:165700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [160700:165700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25539 with read ROI [160700:165700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [160700:165700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14963 with read ROI [160700:165700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [160700:165700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14096 with read ROI [160700:165700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [160700:165700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21718 with read ROI [160700:165700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [160700:165700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16158 with read ROI [160700:165700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [160700:165700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21847 with read ROI [160700:165700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [160700:165700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21892 with read ROI [160700:165700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [160700:165700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30373 with read ROI [160700:165700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [160700:165700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9733 with read ROI [165700:170700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [165700:170700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15808 with read ROI [165700:170700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [165700:170700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20228 with read ROI [165700:170700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [165700:170700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22763 with read ROI [165700:170700, 8368:12368, 60368:63624] (5000, 4000, 3256) and write ROI [165700:170700, 8368:12368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15879 with read ROI [165700:170700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [165700:170700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22836 with read ROI [165700:170700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [165700:170700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12293 with read ROI [165700:170700, 24368:28368, 4368:8368] (5000, 4000, 4000) and write ROI [165700:170700, 24368:28368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17109 with read ROI [165700:170700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [165700:170700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18275 with read ROI [165700:170700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [165700:170700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28743 with read ROI [165700:170700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [165700:170700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18410 with read ROI [165700:170700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [165700:170700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28881 with read ROI [165700:170700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [165700:170700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28929 with read ROI [165700:170700, 60368:63624, 24368:28368] (5000, 3256, 4000) and write ROI [165700:170700, 60368:63624, 24368:28368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16844 with read ROI [170700:175700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [170700:175700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19088 with read ROI [170700:175700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [170700:175700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13078 with read ROI [170700:175700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [170700:175700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25541 with read ROI [170700:175700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [170700:175700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16990 with read ROI [170700:175700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [170700:175700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22914 with read ROI [170700:175700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [170700:175700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27089 with read ROI [170700:175700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [170700:175700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16117 with read ROI [170700:175700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [170700:175700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20624 with read ROI [170700:175700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [170700:175700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25873 with read ROI [170700:175700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [170700:175700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30422 with read ROI [170700:175700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [170700:175700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/44890 with read ROI [170700:175700, 56368:60368, 60368:63624] (5000, 4000, 3256) and write ROI [170700:175700, 56368:60368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27494 with read ROI [170700:175700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [170700:175700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14855 with read ROI [175700:180700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [175700:180700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24127 with read ROI [175700:180700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [175700:180700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19162 with read ROI [175700:180700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [175700:180700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12295 with read ROI [175700:180700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [175700:180700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25659 with read ROI [175700:180700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [175700:180700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28658 with read ROI [175700:180700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [175700:180700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33490 with read ROI [175700:180700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [175700:180700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31881 with read ROI [175700:180700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [175700:180700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31926 with read ROI [175700:180700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [175700:180700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37106 with read ROI [175700:180700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [175700:180700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/42827 with read ROI [175700:180700, 48368:52368, 60368:63624] (5000, 4000, 3256) and write ROI [175700:180700, 48368:52368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26015 with read ROI [175700:180700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [175700:180700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26114 with read ROI [175700:180700, 60368:63624, 8368:12368] (5000, 3256, 4000) and write ROI [175700:180700, 60368:63624, 8368:12368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13946 with read ROI [180700:185700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [180700:185700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11399 with read ROI [180700:185700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [180700:185700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18073 with read ROI [180700:185700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [180700:185700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17031 with read ROI [180700:185700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [180700:185700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19280 with read ROI [180700:185700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [180700:185700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16077 with read ROI [180700:185700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [180700:185700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20539 with read ROI [180700:185700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [180700:185700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27217 with read ROI [180700:185700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [180700:185700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37016 with read ROI [180700:185700, 32368:36368, 60368:63624] (5000, 4000, 3256) and write ROI [180700:185700, 32368:36368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18413 with read ROI [180700:185700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [180700:185700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28884 with read ROI [180700:185700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [180700:185700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35432 with read ROI [180700:185700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [180700:185700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28981 with read ROI [180700:185700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [180700:185700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/49216 with read ROI [180700:185700, 56368:60368, 60368:63624] (5000, 4000, 3256) and write ROI [180700:185700, 56368:60368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30622 with read ROI [180700:185700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [180700:185700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13984 with read ROI [185700:190700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [185700:190700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22878 with read ROI [185700:190700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [185700:190700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18153 with read ROI [185700:190700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [185700:190700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25702 with read ROI [185700:190700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [185700:190700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24366 with read ROI [185700:190700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [185700:190700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16207 with read ROI [185700:190700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [185700:190700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23172 with read ROI [185700:190700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [185700:190700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/38938 with read ROI [185700:190700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [185700:190700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/40876 with read ROI [185700:190700, 40368:44368, 56368:60368] (5000, 4000, 4000) and write ROI [185700:190700, 40368:44368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/42877 with read ROI [185700:190700, 44368:48368, 56368:60368] (5000, 4000, 4000) and write ROI [185700:190700, 44368:48368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24738 with read ROI [185700:190700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [185700:190700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/29135 with read ROI [185700:190700, 60368:63624, 8368:12368] (5000, 3256, 4000) and write ROI [185700:190700, 60368:63624, 8368:12368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12259 with read ROI [190700:195700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [190700:195700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20418 with read ROI [190700:195700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [190700:195700, 4368:8368, 36368:40368] (5000, 4000, 4000)
